Calibration,Detector,Clock,Dataset,w,F1,ADD,Seed
Cal. A,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,1
Cal. B,PHT + HT,1,BWX->VNQ,100,1.0,131.0,1
Cal. B,EDDM + HT,1,BWX->VNQ,100,0.0,,1
Cal. B,ADWIN + HT,1,BWX->VNQ,100,1.0,97.0,1
Cal. B,PHT + ARF,1,BWX->VNQ,100,0.0,,1
Cal. B,EDDM + ARF,1,BWX->VNQ,100,0.0,,1
Cal. B,ADWIN + ARF,1,BWX->VNQ,100,1.0,10.0,1
Cal. B,PHT + ARF,32,BWX->VNQ,100,0.0,,1
Cal. B,EDDM + ARF,32,BWX->VNQ,100,0.0,,1
Cal. B,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,1
Cal. B,SRP + PHT,1,BWX->VNQ,100,0.0,,1
Cal. B,SRP + PHT,32,BWX->VNQ,100,0.0,,1
Cal. B,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,1
Cal. B,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,1
Cal. B,PHT + RF (Static),1,BWX->VNQ,100,1.0,131.0,1
Cal. B,ADWIN + RF (Static),1,BWX->VNQ,100,1.0,95.0,1
IID,PHT + HT,1,BWX->VNQ,100,0.0,,2
IID,EDDM + HT,1,BWX->VNQ,100,0.0,,2
IID,ADWIN + HT,1,BWX->VNQ,100,0.0,,2
IID,PHT + ARF,1,BWX->VNQ,100,0.0,,2
IID,EDDM + ARF,1,BWX->VNQ,100,0.0,,2
IID,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,2
IID,PHT + ARF,32,BWX->VNQ,100,1.0,29.0,2
IID,EDDM + ARF,32,BWX->VNQ,100,0.0,,2
IID,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,2
IID,SRP + PHT,1,BWX->VNQ,100,0.0,,2
IID,SRP + PHT,32,BWX->VNQ,100,0.0,,2
IID,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,2
IID,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,2
IID,PHT + RF (Static),1,BWX->VNQ,100,0.0,,2
IID,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,2
Cal. A,PHT + HT,1,BWX->VNQ,100,0.0,,2
Cal. A,EDDM + HT,1,BWX->VNQ,100,0.0,,2
Cal. A,ADWIN + HT,1,BWX->VNQ,100,0.0,,2
Cal. A,PHT + ARF,1,BWX->VNQ,100,0.0,,2
Cal. A,EDDM + ARF,1,BWX->VNQ,100,0.0,,2
Cal. A,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,2
Cal. A,PHT + ARF,32,BWX->VNQ,100,1.0,20.0,2
Cal. A,EDDM + ARF,32,BWX->VNQ,100,0.0,,2
Cal. A,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,2
Cal. A,SRP + PHT,1,BWX->VNQ,100,0.0,,2
Cal. A,SRP + PHT,32,BWX->VNQ,100,0.0,,2
Cal. A,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,2
Cal. A,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,2
Cal. A,PHT + RF (Static),1,BWX->VNQ,100,0.0,,2
Cal. A,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,2
Cal. B,PHT + HT,1,BWX->VNQ,100,0.0,,2
Cal. B,EDDM + HT,1,BWX->VNQ,100,0.0,,2
Cal. B,ADWIN + HT,1,BWX->VNQ,100,1.0,41.0,2
Cal. B,PHT + ARF,1,BWX->VNQ,100,0.0,,2
Cal. B,EDDM + ARF,1,BWX->VNQ,100,0.0,,2
Cal. B,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,2
Cal. B,PHT + ARF,32,BWX->VNQ,100,0.0,,2
Cal. B,EDDM + ARF,32,BWX->VNQ,100,0.0,,2
Cal. B,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,2
Cal. B,SRP + PHT,1,BWX->VNQ,100,0.0,,2
Cal. B,SRP + PHT,32,BWX->VNQ,100,0.0,,2
Cal. B,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,2
Cal. B,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,2
Cal. B,PHT + RF (Static),1,BWX->VNQ,100,0.0,,2
Cal. B,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,2
IID,PHT + HT,1,BWX->VNQ,100,0.0,,3
IID,EDDM + HT,1,BWX->VNQ,100,0.0,,3
IID,ADWIN + HT,1,BWX->VNQ,100,0.0,,3
IID,PHT + ARF,1,BWX->VNQ,100,0.0,,3
IID,EDDM + ARF,1,BWX->VNQ,100,0.0,,3
IID,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,3
IID,PHT + ARF,32,BWX->VNQ,100,1.0,16.0,3
IID,EDDM + ARF,32,BWX->VNQ,100,0.0,,3
IID,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,3
IID,SRP + PHT,1,BWX->VNQ,100,0.0,,3
IID,SRP + PHT,32,BWX->VNQ,100,0.0,,3
IID,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,3
IID,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,3
IID,PHT + RF (Static),1,BWX->VNQ,100,0.0,,3
IID,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,3
Cal. A,PHT + HT,1,BWX->VNQ,100,0.0,,3
Cal. A,EDDM + HT,1,BWX->VNQ,100,0.0,,3
Cal. A,ADWIN + HT,1,BWX->VNQ,100,0.0,,3
Cal. A,PHT + ARF,1,BWX->VNQ,100,0.0,,3
Cal. A,EDDM + ARF,1,BWX->VNQ,100,0.0,,3
Cal. A,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,3
Cal. A,PHT + ARF,32,BWX->VNQ,100,1.0,26.0,3
Cal. A,EDDM + ARF,32,BWX->VNQ,100,0.0,,3
Cal. A,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,3
Cal. A,SRP + PHT,1,BWX->VNQ,100,0.0,,3
Cal. A,SRP + PHT,32,BWX->VNQ,100,0.0,,3
Cal. A,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,3
Cal. A,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,3
Cal. A,PHT + RF (Static),1,BWX->VNQ,100,0.0,,3
Cal. A,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,3
Cal. B,PHT + HT,1,BWX->VNQ,100,1.0,20.0,3
Cal. B,EDDM + HT,1,BWX->VNQ,100,0.0,,3
Cal. B,ADWIN + HT,1,BWX->VNQ,100,1.0,9.0,3
Cal. B,PHT + ARF,1,BWX->VNQ,100,0.0,,3
Cal. B,EDDM + ARF,1,BWX->VNQ,100,0.0,,3
Cal. B,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,3
Cal. B,PHT + ARF,32,BWX->VNQ,100,1.0,26.0,3
Cal. B,EDDM + ARF,32,BWX->VNQ,100,0.0,,3
Cal. B,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,3
Cal. B,SRP + PHT,1,BWX->VNQ,100,0.0,,3
Cal. B,SRP + PHT,32,BWX->VNQ,100,0.0,,3
Cal. B,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,3
Cal. B,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,3
Cal. B,PHT + RF (Static),1,BWX->VNQ,100,1.0,20.0,3
Cal. B,ADWIN + RF (Static),1,BWX->VNQ,100,1.0,9.0,3
IID,PHT + HT,1,BWX->VNQ,100,0.0,,4
IID,EDDM + HT,1,BWX->VNQ,100,0.0,,4
IID,ADWIN + HT,1,BWX->VNQ,100,0.0,,4
IID,PHT + ARF,1,BWX->VNQ,100,0.0,,4
IID,EDDM + ARF,1,BWX->VNQ,100,0.0,,4
IID,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,4
IID,PHT + ARF,32,BWX->VNQ,100,1.0,33.0,4
IID,EDDM + ARF,32,BWX->VNQ,100,0.0,,4
IID,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,4
IID,SRP + PHT,1,BWX->VNQ,100,0.0,,4
IID,SRP + PHT,32,BWX->VNQ,100,0.0,,4
IID,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,4
IID,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,4
IID,PHT + RF (Static),1,BWX->VNQ,100,0.0,,4
IID,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,4
Cal. A,PHT + HT,1,BWX->VNQ,100,0.0,,4
Cal. A,EDDM + HT,1,BWX->VNQ,100,0.0,,4
Cal. A,ADWIN + HT,1,BWX->VNQ,100,1.0,91.0,4
Cal. A,PHT + ARF,1,BWX->VNQ,100,0.0,,4
Cal. A,EDDM + ARF,1,BWX->VNQ,100,0.0,,4
Cal. A,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,4
Cal. A,PHT + ARF,32,BWX->VNQ,100,1.0,29.0,4
Cal. A,EDDM + ARF,32,BWX->VNQ,100,0.0,,4
Cal. A,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,4
Cal. A,SRP + PHT,1,BWX->VNQ,100,0.0,,4
Cal. A,SRP + PHT,32,BWX->VNQ,100,0.0,,4
Cal. A,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,4
Cal. A,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,4
Cal. A,PHT + RF (Static),1,BWX->VNQ,100,0.0,,4
Cal. A,ADWIN + RF (Static),1,BWX->VNQ,100,1.0,86.0,4
Cal. B,PHT + HT,1,BWX->VNQ,100,0.0,,4
Cal. B,EDDM + HT,1,BWX->VNQ,100,0.0,,4
Cal. B,ADWIN + HT,1,BWX->VNQ,100,1.0,23.0,4
Cal. B,PHT + ARF,1,BWX->VNQ,100,0.0,,4
Cal. B,EDDM + ARF,1,BWX->VNQ,100,0.0,,4
Cal. B,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,4
Cal. B,PHT + ARF,32,BWX->VNQ,100,0.0,,4
Cal. B,EDDM + ARF,32,BWX->VNQ,100,0.0,,4
Cal. B,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,4
Cal. B,SRP + PHT,1,BWX->VNQ,100,0.0,,4
Cal. B,SRP + PHT,32,BWX->VNQ,100,0.0,,4
Cal. B,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,4
Cal. B,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,4
Cal. B,PHT + RF (Static),1,BWX->VNQ,100,0.0,,4
Cal. B,ADWIN + RF (Static),1,BWX->VNQ,100,1.0,22.0,4
IID,PHT + HT,1,BWX->VNQ,100,0.0,,5
IID,EDDM + HT,1,BWX->VNQ,100,0.0,,5
IID,ADWIN + HT,1,BWX->VNQ,100,0.0,,5
IID,PHT + ARF,1,BWX->VNQ,100,0.0,,5
IID,EDDM + ARF,1,BWX->VNQ,100,0.0,,5
IID,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,5
IID,PHT + ARF,32,BWX->VNQ,100,1.0,27.0,5
IID,EDDM + ARF,32,BWX->VNQ,100,0.0,,5
IID,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,5
IID,SRP + PHT,1,BWX->VNQ,100,0.0,,5
IID,SRP + PHT,32,BWX->VNQ,100,0.0,,5
IID,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,5
IID,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,5
IID,PHT + RF (Static),1,BWX->VNQ,100,0.0,,5
IID,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,5
Cal. A,PHT + HT,1,BWX->VNQ,100,0.0,,5
Cal. A,EDDM + HT,1,BWX->VNQ,100,0.0,,5
Cal. A,ADWIN + HT,1,BWX->VNQ,100,0.0,,5
Cal. A,PHT + ARF,1,BWX->VNQ,100,0.0,,5
Cal. A,EDDM + ARF,1,BWX->VNQ,100,0.0,,5
Cal. A,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,5
Cal. A,PHT + ARF,32,BWX->VNQ,100,0.0,,5
Cal. A,EDDM + ARF,32,BWX->VNQ,100,0.0,,5
Cal. A,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,5
Cal. A,SRP + PHT,1,BWX->VNQ,100,0.0,,5
Cal. A,SRP + PHT,32,BWX->VNQ,100,0.0,,5
Cal. A,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,5
Cal. A,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,5
Cal. A,PHT + RF (Static),1,BWX->VNQ,100,0.0,,5
Cal. A,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,5
Cal. B,PHT + HT,1,BWX->VNQ,100,1.0,48.0,5
Cal. B,EDDM + HT,1,BWX->VNQ,100,0.0,,5
Cal. B,ADWIN + HT,1,BWX->VNQ,100,1.0,39.0,5
Cal. B,PHT + ARF,1,BWX->VNQ,100,0.0,,5
Cal. B,EDDM + ARF,1,BWX->VNQ,100,0.0,,5
Cal. B,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,5
Cal. B,PHT + ARF,32,BWX->VNQ,100,0.0,,5
Cal. B,EDDM + ARF,32,BWX->VNQ,100,0.0,,5
Cal. B,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,5
Cal. B,SRP + PHT,1,BWX->VNQ,100,0.0,,5
Cal. B,SRP + PHT,32,BWX->VNQ,100,0.0,,5
Cal. B,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,5
Cal. B,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,5
Cal. B,PHT + RF (Static),1,BWX->VNQ,100,1.0,47.0,5
Cal. B,ADWIN + RF (Static),1,BWX->VNQ,100,1.0,37.0,5
IID,PHT + HT,1,BWX->VNQ,100,0.0,,6
IID,EDDM + HT,1,BWX->VNQ,100,0.0,,6
IID,ADWIN + HT,1,BWX->VNQ,100,0.0,,6
IID,PHT + ARF,1,BWX->VNQ,100,0.0,,6
IID,EDDM + ARF,1,BWX->VNQ,100,0.0,,6
IID,ADWIN + ARF,1,BWX->VNQ,100,0.0,,6
IID,PHT + ARF,32,BWX->VNQ,100,1.0,25.0,6
IID,EDDM + ARF,32,BWX->VNQ,100,0.0,,6
IID,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,6
IID,SRP + PHT,1,BWX->VNQ,100,0.0,,6
IID,SRP + PHT,32,BWX->VNQ,100,0.0,,6
IID,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,6
IID,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,6
IID,PHT + RF (Static),1,BWX->VNQ,100,0.0,,6
IID,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,6
Cal. A,PHT + HT,1,BWX->VNQ,100,0.0,,6
Cal. A,EDDM + HT,1,BWX->VNQ,100,0.0,,6
Cal. A,ADWIN + HT,1,BWX->VNQ,100,0.0,,6
Cal. A,PHT + ARF,1,BWX->VNQ,100,0.0,,6
Cal. A,EDDM + ARF,1,BWX->VNQ,100,0.0,,6
Cal. A,ADWIN + ARF,1,BWX->VNQ,100,1.0,12.0,6
Cal. A,PHT + ARF,32,BWX->VNQ,100,1.0,32.0,6
Cal. A,EDDM + ARF,32,BWX->VNQ,100,0.0,,6
Cal. A,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,6
Cal. A,SRP + PHT,1,BWX->VNQ,100,0.0,,6
Cal. A,SRP + PHT,32,BWX->VNQ,100,0.0,,6
Cal. A,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,6
Cal. A,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,6
Cal. A,PHT + RF (Static),1,BWX->VNQ,100,0.0,,6
Cal. A,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,6
Cal. B,PHT + HT,1,BWX->VNQ,100,0.0,,6
Cal. B,EDDM + HT,1,BWX->VNQ,100,0.0,,6
Cal. B,ADWIN + HT,1,BWX->VNQ,100,0.0,,6
Cal. B,PHT + ARF,1,BWX->VNQ,100,0.0,,6
Cal. B,EDDM + ARF,1,BWX->VNQ,100,0.0,,6
Cal. B,ADWIN + ARF,1,BWX->VNQ,100,0.0,,6
Cal. B,PHT + ARF,32,BWX->VNQ,100,0.0,,6
Cal. B,EDDM + ARF,32,BWX->VNQ,100,0.0,,6
Cal. B,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,6
Cal. B,SRP + PHT,1,BWX->VNQ,100,0.0,,6
Cal. B,SRP + PHT,32,BWX->VNQ,100,0.0,,6
Cal. B,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,6
Cal. B,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,6
Cal. B,PHT + RF (Static),1,BWX->VNQ,100,0.0,,6
Cal. B,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,6
IID,PHT + HT,1,BWX->VNQ,100,0.0,,7
IID,EDDM + HT,1,BWX->VNQ,100,0.0,,7
IID,ADWIN + HT,1,BWX->VNQ,100,0.0,,7
IID,PHT + ARF,1,BWX->VNQ,100,0.0,,7
IID,EDDM + ARF,1,BWX->VNQ,100,0.0,,7
IID,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,7
IID,PHT + ARF,32,BWX->VNQ,100,1.0,16.0,7
IID,EDDM + ARF,32,BWX->VNQ,100,0.0,,7
IID,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,7
IID,SRP + PHT,1,BWX->VNQ,100,0.0,,7
IID,SRP + PHT,32,BWX->VNQ,100,0.0,,7
IID,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,7
IID,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,7
IID,PHT + RF (Static),1,BWX->VNQ,100,0.0,,7
IID,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,7
Cal. A,PHT + HT,1,BWX->VNQ,100,0.0,,7
Cal. A,EDDM + HT,1,BWX->VNQ,100,0.0,,7
Cal. A,ADWIN + HT,1,BWX->VNQ,100,0.0,,7
Cal. A,PHT + ARF,1,BWX->VNQ,100,0.0,,7
Cal. A,EDDM + ARF,1,BWX->VNQ,100,0.0,,7
Cal. A,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,7
Cal. A,PHT + ARF,32,BWX->VNQ,100,1.0,16.0,7
Cal. A,EDDM + ARF,32,BWX->VNQ,100,0.0,,7
Cal. A,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,7
Cal. A,SRP + PHT,1,BWX->VNQ,100,0.0,,7
Cal. A,SRP + PHT,32,BWX->VNQ,100,0.0,,7
Cal. A,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,7
Cal. A,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,7
Cal. A,PHT + RF (Static),1,BWX->VNQ,100,0.0,,7
Cal. A,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,7
Cal. B,PHT + HT,1,BWX->VNQ,100,0.0,,7
Cal. B,EDDM + HT,1,BWX->VNQ,100,0.0,,7
Cal. B,ADWIN + HT,1,BWX->VNQ,100,1.0,9.0,7
Cal. B,PHT + ARF,1,BWX->VNQ,100,0.0,,7
Cal. B,EDDM + ARF,1,BWX->VNQ,100,0.0,,7
Cal. B,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,7
Cal. B,PHT + ARF,32,BWX->VNQ,100,1.0,16.0,7
Cal. B,EDDM + ARF,32,BWX->VNQ,100,0.0,,7
Cal. B,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,7
Cal. B,SRP + PHT,1,BWX->VNQ,100,0.0,,7
Cal. B,SRP + PHT,32,BWX->VNQ,100,0.0,,7
Cal. B,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,7
Cal. B,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,7
Cal. B,PHT + RF (Static),1,BWX->VNQ,100,0.0,,7
Cal. B,ADWIN + RF (Static),1,BWX->VNQ,100,1.0,9.0,7
IID,PHT + HT,1,BWX->VNQ,100,0.0,,8
IID,EDDM + HT,1,BWX->VNQ,100,0.0,,8
IID,ADWIN + HT,1,BWX->VNQ,100,0.0,,8
IID,PHT + ARF,1,BWX->VNQ,100,0.0,,8
IID,EDDM + ARF,1,BWX->VNQ,100,0.0,,8
IID,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,8
IID,PHT + ARF,32,BWX->VNQ,100,1.0,16.0,8
IID,EDDM + ARF,32,BWX->VNQ,100,1.0,31.0,8
IID,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,8
IID,SRP + PHT,1,BWX->VNQ,100,0.0,,8
IID,SRP + PHT,32,BWX->VNQ,100,0.0,,8
IID,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,8
IID,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,8
IID,PHT + RF (Static),1,BWX->VNQ,100,0.0,,8
IID,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,8
Cal. A,PHT + HT,1,BWX->VNQ,100,0.0,,8
Cal. A,EDDM + HT,1,BWX->VNQ,100,0.0,,8
Cal. A,ADWIN + HT,1,BWX->VNQ,100,1.0,11.0,8
Cal. A,PHT + ARF,1,BWX->VNQ,100,0.0,,8
Cal. A,EDDM + ARF,1,BWX->VNQ,100,0.0,,8
Cal. A,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,8
Cal. A,PHT + ARF,32,BWX->VNQ,100,1.0,16.0,8
Cal. A,EDDM + ARF,32,BWX->VNQ,100,1.0,34.0,8
Cal. A,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,8
Cal. A,SRP + PHT,1,BWX->VNQ,100,0.0,,8
Cal. A,SRP + PHT,32,BWX->VNQ,100,0.0,,8
Cal. A,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,8
Cal. A,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,8
Cal. A,PHT + RF (Static),1,BWX->VNQ,100,0.0,,8
Cal. A,ADWIN + RF (Static),1,BWX->VNQ,100,1.0,9.0,8
Cal. B,PHT + HT,1,BWX->VNQ,100,1.0,16.0,8
Cal. B,EDDM + HT,1,BWX->VNQ,100,1.0,31.0,8
Cal. B,ADWIN + HT,1,BWX->VNQ,100,1.0,9.0,8
Cal. B,PHT + ARF,1,BWX->VNQ,100,0.0,,8
Cal. B,EDDM + ARF,1,BWX->VNQ,100,0.0,,8
Cal. B,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,8
Cal. B,PHT + ARF,32,BWX->VNQ,100,1.0,16.0,8
Cal. B,EDDM + ARF,32,BWX->VNQ,100,0.0,,8
Cal. B,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,8
Cal. B,SRP + PHT,1,BWX->VNQ,100,0.0,,8
Cal. B,SRP + PHT,32,BWX->VNQ,100,1.0,18.0,8
Cal. B,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,8
Cal. B,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,8
Cal. B,PHT + RF (Static),1,BWX->VNQ,100,1.0,16.0,8
Cal. B,ADWIN + RF (Static),1,BWX->VNQ,100,1.0,9.0,8
IID,PHT + HT,1,BWX->VNQ,100,0.0,,9
IID,EDDM + HT,1,BWX->VNQ,100,0.0,,9
IID,ADWIN + HT,1,BWX->VNQ,100,0.0,,9
IID,PHT + ARF,1,BWX->VNQ,100,0.0,,9
IID,EDDM + ARF,1,BWX->VNQ,100,0.0,,9
IID,ADWIN + ARF,1,BWX->VNQ,100,0.0,,9
IID,PHT + ARF,32,BWX->VNQ,100,1.0,22.0,9
IID,EDDM + ARF,32,BWX->VNQ,100,0.0,,9
IID,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,9
IID,SRP + PHT,1,BWX->VNQ,100,0.0,,9
IID,SRP + PHT,32,BWX->VNQ,100,0.0,,9
IID,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,9
IID,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,9
IID,PHT + RF (Static),1,BWX->VNQ,100,0.0,,9
IID,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,9
Cal. A,PHT + HT,1,BWX->VNQ,100,0.0,,9
Cal. A,EDDM + HT,1,BWX->VNQ,100,0.0,,9
Cal. A,ADWIN + HT,1,BWX->VNQ,100,0.0,,9
Cal. A,PHT + ARF,1,BWX->VNQ,100,0.0,,9
Cal. A,EDDM + ARF,1,BWX->VNQ,100,0.0,,9
Cal. A,ADWIN + ARF,1,BWX->VNQ,100,0.0,,9
Cal. A,PHT + ARF,32,BWX->VNQ,100,1.0,19.0,9
Cal. A,EDDM + ARF,32,BWX->VNQ,100,0.0,,9
Cal. A,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,9
Cal. A,SRP + PHT,1,BWX->VNQ,100,0.0,,9
Cal. A,SRP + PHT,32,BWX->VNQ,100,0.0,,9
Cal. A,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,9
Cal. A,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,9
Cal. A,PHT + RF (Static),1,BWX->VNQ,100,0.0,,9
Cal. A,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,9
Cal. B,PHT + HT,1,BWX->VNQ,100,1.0,231.0,9
Cal. B,EDDM + HT,1,BWX->VNQ,100,0.0,,9
Cal. B,ADWIN + HT,1,BWX->VNQ,100,1.0,9.0,9
Cal. B,PHT + ARF,1,BWX->VNQ,100,0.0,,9
Cal. B,EDDM + ARF,1,BWX->VNQ,100,0.0,,9
Cal. B,ADWIN + ARF,1,BWX->VNQ,100,1.0,9.0,9
Cal. B,PHT + ARF,32,BWX->VNQ,100,0.0,,9
Cal. B,EDDM + ARF,32,BWX->VNQ,100,0.0,,9
Cal. B,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,9
Cal. B,SRP + PHT,1,BWX->VNQ,100,0.0,,9
Cal. B,SRP + PHT,32,BWX->VNQ,100,0.0,,9
Cal. B,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,9
Cal. B,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,9
Cal. B,PHT + RF (Static),1,BWX->VNQ,100,0.0,,9
Cal. B,ADWIN + RF (Static),1,BWX->VNQ,100,1.0,9.0,9
IID,PHT + HT,1,BWX->VNQ,100,0.0,,10
IID,EDDM + HT,1,BWX->VNQ,100,0.0,,10
IID,ADWIN + HT,1,BWX->VNQ,100,0.0,,10
IID,PHT + ARF,1,BWX->VNQ,100,0.0,,10
IID,EDDM + ARF,1,BWX->VNQ,100,0.0,,10
IID,ADWIN + ARF,1,BWX->VNQ,100,1.0,10.0,10
IID,PHT + ARF,32,BWX->VNQ,100,1.0,20.0,10
IID,EDDM + ARF,32,BWX->VNQ,100,0.0,,10
IID,ADWIN + ARF,32,BWX->VNQ,100,1.0,31.0,10
IID,SRP + PHT,1,BWX->VNQ,100,0.0,,10
IID,SRP + PHT,32,BWX->VNQ,100,0.0,,10
IID,KSWIN + ARF,1,BWX->VNQ,100,1.0,14.0,10
IID,KSWIN + ARF,32,BWX->VNQ,100,1.0,14.0,10
IID,PHT + RF (Static),1,BWX->VNQ,100,0.0,,10
IID,ADWIN + RF (Static),1,BWX->VNQ,100,0.0,,10
Cal. A,PHT + HT,1,BWX->VNQ,100,0.0,,10
Cal. A,EDDM + HT,1,BWX->VNQ,100,0.0,,10
Cal. A,ADWIN + HT,1,BWX->VNQ,100,0.0,,10
Cal. A,PHT + ARF,1,BWX->VNQ,100,0.0,,10
Cal. A,EDDM + ARF,1,BWX->VNQ,100,0.0,,10
