variant,seed,pipeline,lambda,lambda_role,F1_bp,F1_fm,ADD_bp,ADD_fm,n_detections,TP_bp,FP_bp,precision_bp,recall_bp,n_valid_drifts,e_pre_span,e_post,alarms_pre_change
gradual_balanced,1129302214,pht_arf_c1,75.846136421,lambda_eq_span,0.25,0.25,24.0,24.0,7,1,6,0.14285714285714285,1.0,1,0.16333735147236095,0.3682442446398577,2
gradual_balanced,1395586264,pht_arf_c1,77.034685165,lambda_eq_span,0.2857142857142857,0.2857142857142857,20.0,20.0,6,1,5,0.16666666666666666,1.0,1,0.1545548475977269,0.3559924908605869,1
gradual_balanced,569531098,pht_arf_c1,78.582882851,lambda_eq_span,0.2222222222222222,0.2222222222222222,67.0,67.0,8,1,7,0.125,1.0,1,0.16910625107628724,0.3693310937654382,2
gradual_balanced,233227757,pht_arf_c1,81.308044493,lambda_eq_span,0.33333333333333337,0.33333333333333337,20.0,20.0,5,1,4,0.2,1.0,1,0.162304115722404,0.35381879260942595,2
gradual_balanced,1944468667,pht_arf_c1,81.785415113,lambda_eq_span,0.2857142857142857,0.2857142857142857,39.0,39.0,6,1,5,0.16666666666666666,1.0,1,0.16290683657654556,0.3701215294931331,1
gradual_balanced,570914454,pht_arf_c1,81.963336051,lambda_eq_span,0.4,0.4,69.0,69.0,4,1,3,0.25,1.0,1,0.16239021870156709,0.3536211836775022,2
gradual_balanced,911875363,pht_arf_c1,82.702977955,lambda_eq_span,0.4,0.4,20.0,20.0,4,1,3,0.25,1.0,1,0.15937661443085932,0.3524355300859599,1
gradual_balanced,232150720,pht_arf_c1,83.93683973,lambda_eq_span,0.33333333333333337,0.33333333333333337,36.0,36.0,5,1,4,0.2,1.0,1,0.1642844842431548,0.3503606363007608,2
gradual_balanced,877132087,pht_arf_c1,85.671494514,lambda_eq_span,0.33333333333333337,0.33333333333333337,48.0,48.0,5,1,4,0.2,1.0,1,0.16790080936800414,0.34868096037940915,2
gradual_balanced,829139639,pht_arf_c1,87.161158532,lambda_eq_span,0.4,0.4,62.0,62.0,4,1,3,0.25,1.0,1,0.16953676597210263,0.34611204426440073,2
gradual_balanced,612016888,pht_arf_c1,88.735247254,lambda_eq_span,0.4,0.4,58.0,58.0,4,1,3,0.25,1.0,1,0.16772860340967796,0.3493725916411422,2
gradual_balanced,1258460216,pht_arf_c1,88.78423351,lambda_eq_span,0.4,0.4,22.0,22.0,4,1,3,0.25,1.0,1,0.16945066299293957,0.3519415077561506,1
gradual_balanced,1332204363,pht_arf_c1,88.807031304,lambda_eq_span,0.4,0.4,71.0,71.0,4,1,3,0.25,1.0,1,0.17160323747201653,0.3372196423278332,2
gradual_balanced,1337295874,pht_arf_c1,90.811630994,lambda_eq_span,0.5,0.5,52.0,52.0,3,1,2,0.3333333333333333,1.0,1,0.1664370587222318,0.3406777986364984,1
gradual_balanced,1658700540,pht_arf_c1,94.971819282,lambda_eq_span,0.4,0.4,58.0,58.0,4,1,3,0.25,1.0,1,0.17229206130532115,0.3397885584428416,2
gradual_balanced,76953952,pht_arf_c1,95.0,grid,0.2857142857142857,0.2857142857142857,52.0,52.0,6,1,5,0.16666666666666666,1.0,1,0.1815911830549337,0.3547080328030827,4
gradual_balanced,110020020,pht_arf_c1,95.0,grid,0.4,0.4,58.0,58.0,4,1,3,0.25,1.0,1,0.16488720509729637,0.3481869380495998,2
gradual_balanced,168388230,pht_arf_c1,95.0,grid,0.33333333333333337,0.33333333333333337,50.0,50.0,5,1,4,0.2,1.0,1,0.16841742724298261,0.3495702005730659,2
gradual_balanced,176092387,pht_arf_c1,95.0,grid,0.2857142857142857,0.2857142857142857,66.0,66.0,6,1,5,0.16666666666666666,1.0,1,0.18796280351300154,0.3447287817409347,4
gradual_balanced,176623029,pht_arf_c1,95.0,grid,0.33333333333333337,0.33333333333333337,27.0,27.0,5,1,4,0.2,1.0,1,0.1852936111589461,0.3471000889240194,3
gradual_balanced,232150720,pht_arf_c1,95.0,grid,0.5,0.5,53.0,53.0,3,1,2,0.3333333333333333,1.0,1,0.16290683657654556,0.34838454698152355,1
gradual_balanced,233227757,pht_arf_c1,95.0,grid,0.5,0.5,30.0,30.0,3,1,2,0.3333333333333333,1.0,1,0.16170139486826243,0.3431479102855449,1
gradual_balanced,398083709,pht_arf_c1,95.0,grid,0.4,0.4,42.0,42.0,4,1,3,0.25,1.0,1,0.17237816428448424,0.3553996640648157,2
gradual_balanced,536987301,pht_arf_c1,95.0,grid,0.5,0.5,48.0,48.0,3,1,2,0.3333333333333333,1.0,1,0.15756845186843466,0.3417646477620788,1
gradual_balanced,569531098,pht_arf_c1,95.0,grid,0.4,0.4,15.0,15.0,4,1,3,0.25,1.0,1,0.17057000172205958,0.35371998814346406,1
gradual_balanced,570914454,pht_arf_c1,95.0,grid,0.5,0.5,27.0,27.0,3,1,2,0.3333333333333333,1.0,1,0.16247632168073015,0.34423475941112536,1
gradual_balanced,592703045,pht_arf_c1,95.0,grid,0.2857142857142857,0.2857142857142857,37.0,37.0,6,1,5,0.16666666666666666,1.0,1,0.16273463061821938,0.3659717419227349,2
gradual_balanced,609942288,pht_arf_c1,95.0,grid,0.4,0.4,91.0,91.0,4,1,3,0.25,1.0,1,0.1680730153263303,0.35204031222211246,2
gradual_balanced,612016888,pht_arf_c1,95.0,grid,0.5,0.5,26.0,26.0,3,1,2,0.3333333333333333,1.0,1,0.16790080936800414,0.3529295524157692,1
gradual_balanced,829139639,pht_arf_c1,95.0,grid,0.4,0.4,61.0,61.0,4,1,3,0.25,1.0,1,0.17057000172205958,0.35371998814346406,2
gradual_balanced,877132087,pht_arf_c1,95.0,grid,0.4,0.4,71.0,71.0,4,1,3,0.25,1.0,1,0.1668675736180472,0.34976780950498965,2
gradual_balanced,911875363,pht_arf_c1,95.0,grid,0.5,0.5,22.0,22.0,3,1,2,0.3333333333333333,1.0,1,0.16135698295161013,0.3500642229028752,1
gradual_balanced,1129302214,pht_arf_c1,95.0,grid,0.5,0.5,62.0,62.0,3,1,2,0.3333333333333333,1.0,1,0.16394007232650248,0.3502618318347989,1
gradual_balanced,1206282609,pht_arf_c1,95.0,grid,0.33333333333333337,0.33333333333333337,71.0,71.0,5,1,4,0.2,1.0,1,0.18426037540898915,0.34117182096630766,3
gradual_balanced,1244265337,pht_arf_c1,95.0,grid,0.4,0.4,61.0,61.0,4,1,3,0.25,1.0,1,0.16135698295161013,0.3489773737772947,1
gradual_balanced,1258460216,pht_arf_c1,95.0,grid,0.5,0.5,40.0,40.0,3,1,2,0.3333333333333333,1.0,1,0.16815911830549338,0.34858215591344727,1
gradual_balanced,1332204363,pht_arf_c1,95.0,grid,0.4,0.4,52.0,52.0,4,1,3,0.25,1.0,1,0.17117272257620114,0.35302835688173106,1
gradual_balanced,1337295874,pht_arf_c1,95.0,grid,0.4,0.4,250.0,250.0,4,1,3,0.25,1.0,1,0.16867573618047185,0.3418634522280407,2
gradual_balanced,1380564739,pht_arf_c1,95.0,grid,0.4,0.4,52.0,52.0,4,1,3,0.25,1.0,1,0.16979507490959186,0.3470012844580575,1
gradual_balanced,1395586264,pht_arf_c1,95.0,grid,0.5,0.5,30.0,30.0,3,1,2,0.3333333333333333,1.0,1,0.15644911313931462,0.34858215591344727,1
gradual_balanced,1496786007,pht_arf_c1,95.0,grid,0.33333333333333337,0.33333333333333337,40.0,40.0,5,1,4,0.2,1.0,1,0.16824522128465644,0.34462997727497285,2
gradual_balanced,1658700540,pht_arf_c1,95.0,grid,0.4,0.4,48.0,48.0,4,1,3,0.25,1.0,1,0.172119855346995,0.345914435332477,2
gradual_balanced,1737489325,pht_arf_c1,95.0,grid,0.4,0.4,65.0,65.0,4,1,3,0.25,1.0,1,0.16867573618047185,0.341665843296117,2
gradual_balanced,1870843651,pht_arf_c1,95.0,grid,0.25,0.25,153.0,153.0,7,1,6,0.14285714285714285,1.0,1,0.1697089719304288,0.3471000889240194,4
gradual_balanced,1944468667,pht_arf_c1,95.0,grid,0.33333333333333337,0.33333333333333337,17.0,17.0,5,1,4,0.2,1.0,1,0.1663509557430687,0.3583637980436716,1
gradual_balanced,592703045,pht_arf_c1,96.951197147,lambda_eq_span,0.5,0.5,57.0,57.0,3,1,2,0.3333333333333333,1.0,1,0.16738419149302566,0.3534235747455785,1
gradual_balanced,398083709,pht_arf_c1,97.391270399,lambda_eq_span,0.4,0.4,62.0,62.0,4,1,3,0.25,1.0,1,0.16032374720165318,0.34630965319632445,1
gradual_balanced,536987301,pht_arf_c1,100.209794432,lambda_eq_span,0.5,0.5,79.0,79.0,3,1,2,0.3333333333333333,1.0,1,0.16127087997244705,0.34304910581958303,1
gradual_balanced,1206282609,pht_arf_c1,103.509020269,lambda_eq_span,0.5,0.5,55.0,55.0,3,1,2,0.3333333333333333,1.0,1,0.16419838126399172,0.34542041300266774,1
gradual_balanced,76953952,pht_arf_c1,104.381731093,lambda_eq_span,0.5,0.5,104.0,104.0,3,1,2,0.3333333333333333,1.0,1,0.1622180127432409,0.36093271415867995,1
gradual_balanced,176092387,pht_arf_c1,106.867508471,lambda_eq_span,0.5,0.5,50.0,50.0,3,1,2,0.3333333333333333,1.0,1,0.17702772515929052,0.34334551921746864,1
gradual_balanced,176623029,pht_arf_c1,108.752096295,lambda_eq_span,0.5,0.5,117.0,117.0,3,1,2,0.3333333333333333,1.0,1,0.16721198553469951,0.341665843296117,1
gradual_balanced,1870843651,pht_arf_c1,109.582215548,lambda_eq_span,0.5,0.5,57.0,57.0,3,1,2,0.3333333333333333,1.0,1,0.1651455140347856,0.34947139610710404,1
gradual_balanced,168388230,pht_arf_c1,109.966164291,lambda_eq_span,0.5,0.5,70.0,70.0,3,1,2,0.3333333333333333,1.0,1,0.16264852763905632,0.3468036755261338,1
gradual_balanced,1496786007,pht_arf_c1,120.768198878,lambda_eq_span,0.5,0.5,134.0,134.0,3,1,2,0.3333333333333333,1.0,1,0.165576028930601,0.3511510720284557,1
gradual_balanced,1737489325,pht_arf_c1,122.561089903,lambda_eq_span,0.5,0.5,145.0,145.0,3,1,2,0.3333333333333333,1.0,1,0.1675563974513518,0.3417646477620788,1
gradual_balanced,110020020,pht_arf_c1,125.723305911,lambda_eq_span,0.5,0.5,131.0,131.0,3,1,2,0.3333333333333333,1.0,1,0.16049595315997933,0.35055824523268453,1
gradual_balanced,76953952,pht_arf_c1,135.0,grid,0.5,0.5,181.0,181.0,3,1,2,0.3333333333333333,1.0,1,0.16213190976407785,0.3510522675624938,1
gradual_balanced,110020020,pht_arf_c1,135.0,grid,0.5,0.5,183.0,183.0,3,1,2,0.3333333333333333,1.0,1,0.16127087997244705,0.3590554293054046,1
gradual_balanced,168388230,pht_arf_c1,135.0,grid,0.5,0.5,146.0,146.0,3,1,2,0.3333333333333333,1.0,1,0.16264852763905632,0.35045944076672264,1
gradual_balanced,176092387,pht_arf_c1,135.0,grid,0.5,0.5,150.0,150.0,3,1,2,0.3333333333333333,1.0,1,0.17366970897193043,0.3502618318347989,1
gradual_balanced,176623029,pht_arf_c1,135.0,grid,0.5,0.5,193.0,193.0,3,1,2,0.3333333333333333,1.0,1,0.1667814706388841,0.34018377630668906,1
gradual_balanced,232150720,pht_arf_c1,135.0,grid,0.5,0.5,151.0,151.0,3,1,2,0.3333333333333333,1.0,1,0.16247632168073015,0.35688173105424364,1
gradual_balanced,233227757,pht_arf_c1,135.0,grid,0.5,0.5,148.0,148.0,3,1,2,0.3333333333333333,1.0,1,0.15929051145169623,0.35302835688173106,1
gradual_balanced,398083709,pht_arf_c1,135.0,grid,0.5,0.5,122.0,122.0,3,1,2,0.3333333333333333,1.0,1,0.16032374720165318,0.33801007805552813,1
gradual_balanced,536987301,pht_arf_c1,135.0,grid,0.5,0.5,162.0,162.0,3,1,2,0.3333333333333333,1.0,1,0.160151541243327,0.34117182096630766,1
gradual_balanced,569531098,pht_arf_c1,135.0,grid,0.5,0.5,151.0,151.0,3,1,2,0.3333333333333333,1.0,1,0.1676425004305149,0.3489773737772947,1
gradual_balanced,570914454,pht_arf_c1,135.0,grid,0.5,0.5,163.0,163.0,3,1,2,0.3333333333333333,1.0,1,0.16213190976407785,0.34423475941112536,1
gradual_balanced,592703045,pht_arf_c1,135.0,grid,0.5,0.5,150.0,150.0,3,1,2,0.3333333333333333,1.0,1,0.16609264680557947,0.3428514968876593,1
gradual_balanced,609942288,pht_arf_c1,135.0,grid,0.5,0.5,172.0,172.0,3,1,2,0.3333333333333333,1.0,1,0.16609264680557947,0.3502618318347989,1
gradual_balanced,612016888,pht_arf_c1,135.0,grid,0.5,0.5,172.0,172.0,3,1,2,0.3333333333333333,1.0,1,0.16523161701394867,0.34966900503902776,1
gradual_balanced,829139639,pht_arf_c1,135.0,grid,0.5,0.5,174.0,174.0,3,1,2,0.3333333333333333,1.0,1,0.1687618391596349,0.34245627902381187,1
gradual_balanced,877132087,pht_arf_c1,135.0,grid,0.5,0.5,166.0,166.0,3,1,2,0.3333333333333333,1.0,1,0.16729808851386258,0.3421598656259263,1
gradual_balanced,911875363,pht_arf_c1,135.0,grid,0.5,0.5,125.0,125.0,3,1,2,0.3333333333333333,1.0,1,0.159032202514207,0.3457168264005533,1
gradual_balanced,1129302214,pht_arf_c1,135.0,grid,0.5,0.5,119.0,119.0,3,1,2,0.3333333333333333,1.0,1,0.16342345445152404,0.3542140104732734,1
gradual_balanced,1206282609,pht_arf_c1,135.0,grid,0.5,0.5,149.0,149.0,3,1,2,0.3333333333333333,1.0,1,0.16454279318064405,0.3521391166880743,1
gradual_balanced,1244265337,pht_arf_c1,135.0,grid,0.5,0.5,144.0,144.0,3,1,2,0.3333333333333333,1.0,1,0.16247632168073015,0.34858215591344727,1
gradual_balanced,1258460216,pht_arf_c1,135.0,grid,0.5,0.5,146.0,146.0,3,1,2,0.3333333333333333,1.0,1,0.16695367659721028,0.3588578203734809,1
gradual_balanced,1332204363,pht_arf_c1,135.0,grid,0.5,0.5,137.0,137.0,3,1,2,0.3333333333333333,1.0,1,0.17057000172205958,0.3491749827092185,1
gradual_balanced,1337295874,pht_arf_c1,135.0,grid,0.5,0.5,144.0,144.0,3,1,2,0.3333333333333333,1.0,1,0.16703977957637334,0.33909692718110857,1
gradual_balanced,1380564739,pht_arf_c1,135.0,grid,0.5,0.5,170.0,170.0,3,1,2,0.3333333333333333,1.0,1,0.16910625107628724,0.3508546586305701,1
gradual_balanced,1395586264,pht_arf_c1,135.0,grid,0.5,0.5,148.0,148.0,3,1,2,0.3333333333333333,1.0,1,0.15541587738935767,0.3478905246517143,1
gradual_balanced,1496786007,pht_arf_c1,135.0,grid,0.5,0.5,161.0,161.0,3,1,2,0.3333333333333333,1.0,1,0.16902014809712415,0.3561900997925106,1
gradual_balanced,1658700540,pht_arf_c1,135.0,grid,0.5,0.5,185.0,185.0,3,1,2,0.3333333333333333,1.0,1,0.1680730153263303,0.35302835688173106,1
gradual_balanced,1737489325,pht_arf_c1,135.0,grid,0.5,0.5,164.0,164.0,3,1,2,0.3333333333333333,1.0,1,0.16574823488892715,0.33998616737476534,1
gradual_balanced,1870843651,pht_arf_c1,135.0,grid,0.5,0.5,174.0,174.0,3,1,2,0.3333333333333333,1.0,1,0.16256242465989323,0.34611204426440073,1
gradual_balanced,1944468667,pht_arf_c1,135.0,grid,0.5,0.5,156.0,156.0,3,1,2,0.3333333333333333,1.0,1,0.16342345445152404,0.354510423871159,1
gradual_balanced,76953952,pht_arf_c1,200.0,grid,0.5,0.5,408.0,408.0,3,1,2,0.3333333333333333,1.0,1,0.16204580678491476,0.35371998814346406,1
gradual_balanced,110020020,pht_arf_c1,200.0,grid,0.5,0.5,471.0,471.0,3,1,2,0.3333333333333333,1.0,1,0.16161529188909937,0.35688173105424364,1
gradual_balanced,168388230,pht_arf_c1,200.0,grid,0.5,0.5,376.0,376.0,3,1,2,0.3333333333333333,1.0,1,0.16290683657654556,0.3498666139709515,1
gradual_balanced,176092387,pht_arf_c1,200.0,grid,0.5,0.5,385.0,385.0,3,1,2,0.3333333333333333,1.0,1,0.17366970897193043,0.3534235747455785,1
gradual_balanced,176623029,pht_arf_c1,200.0,grid,0.5,0.5,437.0,437.0,3,1,2,0.3333333333333333,1.0,1,0.16609264680557947,0.34947139610710404,1
gradual_balanced,232150720,pht_arf_c1,200.0,grid,0.5,0.5,407.0,407.0,3,1,2,0.3333333333333333,1.0,1,0.16273463061821938,0.34996541843691337,1
gradual_balanced,233227757,pht_arf_c1,200.0,grid,0.5,0.5,457.0,457.0,3,1,2,0.3333333333333333,1.0,1,0.15937661443085932,0.35154628989230313,1
gradual_balanced,398083709,pht_arf_c1,200.0,grid,0.5,0.5,375.0,375.0,3,1,2,0.3333333333333333,1.0,1,0.15946271741002238,0.35401640154134967,1
gradual_balanced,536987301,pht_arf_c1,200.0,grid,0.5,0.5,347.0,347.0,3,1,2,0.3333333333333333,1.0,1,0.15972102634751162,0.35381879260942595,1
gradual_balanced,569531098,pht_arf_c1,200.0,grid,0.5,0.5,443.0,443.0,3,1,2,0.3333333333333333,1.0,1,0.16738419149302566,0.35490564173500644,1
gradual_balanced,570914454,pht_arf_c1,200.0,grid,0.5,0.5,358.0,358.0,3,1,2,0.3333333333333333,1.0,1,0.15920440847253314,0.3511510720284557,1
gradual_balanced,592703045,pht_arf_c1,200.0,grid,0.5,0.5,395.0,395.0,3,1,2,0.3333333333333333,1.0,1,0.16626485276390562,0.3559924908605869,1
gradual_balanced,609942288,pht_arf_c1,200.0,grid,0.5,0.5,392.0,392.0,3,1,2,0.3333333333333333,1.0,1,0.16505941105562252,0.3533247702796166,1
gradual_balanced,612016888,pht_arf_c1,200.0,grid,0.5,0.5,428.0,428.0,3,1,2,0.3333333333333333,1.0,1,0.1656621319097641,0.34966900503902776,1
gradual_balanced,829139639,pht_arf_c1,200.0,grid,0.5,0.5,414.0,414.0,3,1,2,0.3333333333333333,1.0,1,0.16979507490959186,0.35460922833712083,1
gradual_balanced,877132087,pht_arf_c1,200.0,grid,0.5,0.5,397.0,397.0,3,1,2,0.3333333333333333,1.0,1,0.16531771999311176,0.35411520600731156,1
gradual_balanced,911875363,pht_arf_c1,200.0,grid,0.5,0.5,441.0,441.0,3,1,2,0.3333333333333333,1.0,1,0.1578267608059239,0.3562889042584725,1
gradual_balanced,1129302214,pht_arf_c1,200.0,grid,0.5,0.5,415.0,415.0,3,1,2,0.3333333333333333,1.0,1,0.1610986740141209,0.3532259658136548,1
gradual_balanced,1206282609,pht_arf_c1,200.0,grid,0.5,0.5,337.0,337.0,3,1,2,0.3333333333333333,1.0,1,0.16376786636817633,0.3431479102855449,1
gradual_balanced,1244265337,pht_arf_c1,200.0,grid,0.5,0.5,442.0,442.0,3,1,2,0.3333333333333333,1.0,1,0.1631651455140348,0.3539175970753878,1
gradual_balanced,1258460216,pht_arf_c1,200.0,grid,0.5,0.5,428.0,428.0,3,1,2,0.3333333333333333,1.0,1,0.16712588255553643,0.35589368639462504,1
gradual_balanced,1332204363,pht_arf_c1,200.0,grid,0.5,0.5,352.0,352.0,3,1,2,0.3333333333333333,1.0,1,0.16996728086791804,0.34690247999209567,1
gradual_balanced,1337295874,pht_arf_c1,200.0,grid,0.5,0.5,393.0,393.0,3,1,2,0.3333333333333333,1.0,1,0.16712588255553643,0.34749530678786683,1
gradual_balanced,1380564739,pht_arf_c1,200.0,grid,0.5,0.5,478.0,478.0,3,1,2,0.3333333333333333,1.0,1,0.16815911830549338,0.3572769489180911,1
gradual_balanced,1395586264,pht_arf_c1,200.0,grid,0.5,0.5,431.0,431.0,3,1,2,0.3333333333333333,1.0,1,0.15395212674358533,0.35055824523268453,1
gradual_balanced,1496786007,pht_arf_c1,200.0,grid,0.5,0.5,402.0,402.0,3,1,2,0.3333333333333333,1.0,1,0.1687618391596349,0.3524355300859599,1
gradual_balanced,1658700540,pht_arf_c1,200.0,grid,0.5,0.5,353.0,353.0,3,1,2,0.3333333333333333,1.0,1,0.16988117788875495,0.34462997727497285,1
gradual_balanced,1737489325,pht_arf_c1,200.0,grid,0.5,0.5,427.0,427.0,3,1,2,0.3333333333333333,1.0,1,0.16394007232650248,0.355202055132892,1
gradual_balanced,1870843651,pht_arf_c1,200.0,grid,0.5,0.5,375.0,375.0,3,1,2,0.3333333333333333,1.0,1,0.1614430859307732,0.3508546586305701,1
gradual_balanced,1944468667,pht_arf_c1,200.0,grid,0.5,0.5,377.0,377.0,3,1,2,0.3333333333333333,1.0,1,0.16342345445152404,0.35579488192866315,1
gradual_balanced,76953952,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,110020020,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,168388230,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,176092387,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,176623029,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,232150720,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,233227757,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,398083709,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,536987301,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,569531098,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,570914454,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,592703045,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,609942288,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,612016888,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,829139639,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,877132087,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,911875363,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,1129302214,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,1206282609,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,1244265337,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,1258460216,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,1332204363,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,1337295874,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,1380564739,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,1395586264,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,1496786007,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,1658700540,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,1737489325,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,1870843651,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,1944468667,pht_ht,8.0,grid,0.00796812749003984,0.00796812749003984,11.0,11.0,250,1,249,0.004,1.0,1,0.4538488031685896,0.5890722260646181,112
gradual_balanced,76953952,pht_ht,15.0,grid,0.015151515151515152,0.015151515151515152,30.0,30.0,131,1,130,0.007633587786259542,1.0,1,0.40296194248320993,0.5186246418338109,51
gradual_balanced,110020020,pht_ht,15.0,grid,0.015151515151515152,0.015151515151515152,30.0,30.0,131,1,130,0.007633587786259542,1.0,1,0.40296194248320993,0.5186246418338109,51
gradual_balanced,168388230,pht_ht,15.0,grid,0.015151515151515152,0.015151515151515152,30.0,30.0,131,1,130,0.007633587786259542,1.0,1,0.40296194248320993,0.5186246418338109,51
gradual_balanced,176092387,pht_ht,15.0,grid,0.015151515151515152,0.015151515151515152,30.0,30.0,131,1,130,0.007633587786259542,1.0,1,0.40296194248320993,0.5186246418338109,51
gradual_balanced,176623029,pht_ht,15.0,grid,0.015151515151515152,0.015151515151515152,30.0,30.0,131,1,130,0.007633587786259542,1.0,1,0.40296194248320993,0.5186246418338109,51
gradual_balanced,232150720,pht_ht,15.0,grid,0.015151515151515152,0.015151515151515152,30.0,30.0,131,1,130,0.007633587786259542,1.0,1,0.40296194248320993,0.5186246418338109,51
gradual_balanced,233227757,pht_ht,15.0,grid,0.015151515151515152,0.015151515151515152,30.0,30.0,131,1,130,0.007633587786259542,1.0,1,0.40296194248320993,0.5186246418338109,51
gradual_balanced,398083709,pht_ht,15.0,grid,0.015151515151515152,0.015151515151515152,30.0,30.0,131,1,130,0.007633587786259542,1.0,1,0.40296194248320993,0.5186246418338109,51
gradual_balanced,536987301,pht_ht,15.0,grid,0.015151515151515152,0.015151515151515152,30.0,30.0,131,1,130,0.007633587786259542,1.0,1,0.40296194248320993,0.5186246418338109,51
gradual_balanced,569531098,pht_ht,15.0,grid,0.015151515151515152,0.015151515151515152,30.0,30.0,131,1,130,0.007633587786259542,1.0,1,0.40296194248320993,0.5186246418338109,51
gradual_balanced,570914454,pht_ht,15.0,grid,0.015151515151515152,0.015151515151515152,30.0,30.0,131,1,130,0.007633587786259542,1.0,1,0.40296194248320993,0.5186246418338109,51
