Calibration,Detector,Clock,Dataset,w,Seed,lambda,lambda_role,ADD,F1,precision,recall,TP,FP,FN,n_detections
Cal. A,PHT + HT,1,BWX->SPY,500,23,130.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->SPY,500,24,130.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->SPY,500,25,130.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->SPY,500,26,130.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->SPY,500,27,130.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->SPY,500,28,130.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->SPY,500,29,130.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->SPY,500,30,130.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,1,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,2,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,3,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,4,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,5,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,6,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,7,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,8,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,9,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,10,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,11,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,12,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,13,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,14,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,15,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,16,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,17,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,18,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,19,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,20,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,21,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,22,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,23,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,24,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,25,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,26,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,27,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,28,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,29,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,30,1.000014871,lambda_eq,2.0,0.014814814814814815,0.007462686567164179,1.0,1,133,0,134
Cal. A,PHT + HT,1,BWX->VNQ,100,1,5.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,2,5.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,3,5.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,4,5.0,grid,81.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,5,5.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,6,5.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,7,5.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,8,5.0,grid,7.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,9,5.0,grid,943.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,10,5.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,11,5.0,grid,145.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,12,5.0,grid,210.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,13,5.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,14,5.0,grid,58.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,15,5.0,grid,371.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,16,5.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,17,5.0,grid,68.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,18,5.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,19,5.0,grid,195.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,20,5.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,21,5.0,grid,360.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,22,5.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,23,5.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,24,5.0,grid,6.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,25,5.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,26,5.0,grid,27.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,27,5.0,grid,552.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,28,5.0,grid,39.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,29,5.0,grid,202.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,30,5.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,1,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,2,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,3,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,4,8.0,grid,91.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,5,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,6,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,7,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,8,8.0,grid,11.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,9,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,10,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,11,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,12,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,13,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,14,8.0,grid,133.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,15,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,16,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,17,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,18,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,19,8.0,grid,199.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,20,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,21,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,22,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,23,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,24,8.0,grid,9.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,25,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,26,8.0,grid,34.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,27,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,28,8.0,grid,42.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,29,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,30,8.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,1,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,2,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,3,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,4,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,5,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,6,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,7,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,8,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,9,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,10,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,11,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,12,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,13,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,14,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,15,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,16,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,17,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,18,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,19,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,20,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,21,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,22,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,23,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,24,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,25,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,26,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,27,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,28,15.0,lambda_ref,52.0,1.0,1.0,1.0,1,0,0,1
Cal. A,PHT + HT,1,BWX->VNQ,100,29,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,30,15.0,lambda_ref,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,1,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,2,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,3,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,4,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,5,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,6,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,7,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,8,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,9,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,10,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,11,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,12,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,13,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,14,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,15,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,16,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,17,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,18,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,19,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,20,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,21,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,22,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,23,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,24,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,25,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,26,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,27,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,28,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,29,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,30,25.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,1,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,2,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,3,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,4,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,5,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,6,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,7,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,8,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,9,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,10,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,11,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,12,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,13,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,14,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,15,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,16,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,17,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,18,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,19,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,20,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,21,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,22,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,23,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,24,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,25,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,26,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,27,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,28,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,29,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,30,40.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,1,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,2,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,3,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,4,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,5,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,6,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,7,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,8,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,9,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,10,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,11,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,12,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,13,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,14,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,15,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,16,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,17,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,18,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,19,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,20,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,21,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,22,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,23,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,24,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,25,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,26,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,27,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,28,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,29,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,30,60.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,1,90.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,2,90.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,3,90.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,4,90.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,5,90.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,6,90.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,7,90.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,8,90.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,9,90.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,10,90.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,11,90.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,12,90.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,13,90.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,14,90.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,15,90.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,16,90.0,grid,,0.0,0.0,0.0,0,0,1,0
Cal. A,PHT + HT,1,BWX->VNQ,100,17,90.0,grid,,0.0,0.0,0.0,0,0,1,0
