variant,seed,pipeline,n_total,warmup_steps,span_lo,span_hi,span_len,span_over_warmup,p_true_warmup,p_true_span,lambda_eq_warm_emp,lambda_eq_span_emp,lambda_eq_span_arl,theta_star_span,arl_note,arl_emp_ratio,arl_concordant,fa_of_warm_lambda_over_span,verdict_warm,verdict_span,bound_span,attained_fa_span
gradual_balanced,1337295874,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.1304888152444076,0.16815911830549338,20.2559857070446,90.8116309940815,27.724056035739252,0.07038845548145113,,3.275553579787015,False,12,OK,OK,,1
gradual_balanced,1380564739,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.1304888152444076,0.1700533838470811,14.435335844755173,74.7628322839737,27.881963761667222,0.06977885237313596,,2.6814048294101647,False,22,OK,OK,,1
gradual_balanced,1395586264,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.140016570008285,0.15343550886860685,21.189074248075485,77.03468516469002,26.444264144449924,0.07565620799202327,,2.9130961914422535,False,10,OK,OK,,1
gradual_balanced,1496786007,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.12924606462303231,0.16858963320130876,20.639413952827454,120.76819887757301,27.760075059388104,0.07024866473560491,,4.3504276778506314,False,12,OK,OK,,1
gradual_balanced,1658700540,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.1275890637945319,0.1680730153263303,30.96363177895546,94.97181928157806,27.71684295473879,0.07041650248816504,,3.426502052801096,False,6,OK,OK,,1
gradual_balanced,1737489325,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.1251035625517813,0.16540382297227485,16.4519664645195,122.56108990311623,27.491694049620268,0.07130092535421356,,4.458113409886763,False,13,OK,OK,,1
gradual_balanced,1870843651,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.1155758077879039,0.16092646805579472,16.53853264451027,109.58221554756165,27.107211412431862,0.07285242475142212,,4.04254845252379,False,13,OK,OK,,1
gradual_balanced,1944468667,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.12303231151615576,0.16359566040985019,23.491963654756546,81.78541511297226,27.33745926354035,0.07191697071295813,,2.9916977406180725,False,14,OK,OK,,1
gradual_balanced,76953952,pht_ht,24149,2414,2414,14028,11614,4.811101905550953,0.4233637116818558,0.31375925607026,132.5039466023445,185.70852315425873,36.359435070098655,0.046181356319869304,,5.107574493284195,False,2,OK,OK,,1
gradual_balanced,110020020,pht_ht,24149,2414,2414,14028,11614,4.811101905550953,0.4233637116818558,0.31375925607026,132.5039466023445,185.70852315425873,36.359435070098655,0.046181356319869304,,5.107574493284195,False,2,OK,OK,,1
gradual_balanced,168388230,pht_ht,24149,2414,2414,14028,11614,4.811101905550953,0.4233637116818558,0.31375925607026,132.5039466023445,185.70852315425873,36.359435070098655,0.046181356319869304,,5.107574493284195,False,2,OK,OK,,1
gradual_balanced,176092387,pht_ht,24149,2414,2414,14028,11614,4.811101905550953,0.4233637116818558,0.31375925607026,132.5039466023445,185.70852315425873,36.359435070098655,0.046181356319869304,,5.107574493284195,False,2,OK,OK,,1
gradual_balanced,176623029,pht_ht,24149,2414,2414,14028,11614,4.811101905550953,0.4233637116818558,0.31375925607026,132.5039466023445,185.70852315425873,36.359435070098655,0.046181356319869304,,5.107574493284195,False,2,OK,OK,,1
gradual_balanced,232150720,pht_ht,24149,2414,2414,14028,11614,4.811101905550953,0.4233637116818558,0.31375925607026,132.5039466023445,185.70852315425873,36.359435070098655,0.046181356319869304,,5.107574493284195,False,2,OK,OK,,1
gradual_balanced,233227757,pht_ht,24149,2414,2414,14028,11614,4.811101905550953,0.4233637116818558,0.31375925607026,132.5039466023445,185.70852315425873,36.359435070098655,0.046181356319869304,,5.107574493284195,False,2,OK,OK,,1
gradual_balanced,398083709,pht_ht,24149,2414,2414,14028,11614,4.811101905550953,0.4233637116818558,0.31375925607026,132.5039466023445,185.70852315425873,36.359435070098655,0.046181356319869304,,5.107574493284195,False,2,OK,OK,,1
