seed,delta_e,tau_arf
3163371865,0.32,52
1394697297,0.32,55
4178031102,0.32,62
643453088,0.32,68
3249835323,0.32,58
349764347,0.32,70
317791015,0.32,65
4067508317,0.32,69
2385507088,0.32,107
1526028037,0.32,79
297824171,0.32,71
1353143832,0.32,68
1739382006,0.32,77
580680804,0.32,107
2823014988,0.32,55
3517474495,0.32,66
1323262800,0.32,36
975802718,0.32,45
2199045525,0.32,85
1193102617,0.32,116
884894373,0.32,59
3411013638,0.32,138
805745625,0.32,104
3780170430,0.32,81
3127142703,0.32,110
2145807442,0.32,501
7356014,0.32,84
1854214563,0.32,79
3246756741,0.32,58
4269520782,0.32,71
3093880402,0.32,72
721312908,0.32,117
2185234596,0.32,55
1811372632,0.32,38
158871473,0.32,47
3933942357,0.32,68
2247311752,0.32,51
2639539135,0.32,78
588020478,0.32,74
2481404281,0.32,54
3605935409,0.32,59
1724216363,0.32,79
3705963873,0.32,55
3077038052,0.32,71
3012538924,0.32,82
339579960,0.32,130
3595527923,0.32,45
863450078,0.32,121
1293846983,0.32,64
297175216,0.32,34
1619853330,0.32,44
1315304267,0.32,61
3174143715,0.32,73
1039824701,0.32,50
721441559,0.32,47
4105799406,0.32,55
1633137197,0.32,64
1521883525,0.32,2
3988848284,0.32,97
2356674901,0.32,88
3622559309,0.32,39
855568988,0.32,28
2610361744,0.32,40
3797455899,0.32,89
3701701166,0.32,52
1820757617,0.32,63
3255375637,0.32,73
1973362254,0.32,28
817567550,0.32,85
3034277235,0.32,109
422340604,0.32,77
2537213971,0.32,112
2777209301,0.32,49
3393578195,0.32,57
968986378,0.32,81
688328363,0.32,69
4152859901,0.32,85
1795468969,0.32,166
2590496957,0.32,60
3299187091,0.32,90
1977285233,0.32,40
2229299064,0.32,55
621973311,0.32,84
3137073118,0.32,94
1722482046,0.32,44
2843863878,0.32,69
3220027874,0.32,67
2854411774,0.32,43
656915034,0.32,52
3284494407,0.32,39
1067328885,0.32,58
2684470948,0.33999999999999997,50
4091952314,0.33999999999999997,94
233227757,0.33999999999999997,40
3276785861,0.33999999999999997,61
3644269654,0.33999999999999997,61
1206282609,0.33999999999999997,48
3543069911,0.33999999999999997,63
3479688010,0.33999999999999997,35
877132087,0.33999999999999997,37
1244265337,0.33999999999999997,70
2740186692,0.33999999999999997,66
3884972972,0.33999999999999997,46
829139639,0.33999999999999997,61
2545567356,0.33999999999999997,52
2718398101,0.33999999999999997,44
176092387,0.33999999999999997,111
3528048386,0.33999999999999997,45
569531098,0.33999999999999997,57
1337295874,0.33999999999999997,50
612016888,0.33999999999999997,71
232150720,0.33999999999999997,33
2324106676,0.33999999999999997,64
1658700540,0.33999999999999997,56
609942288,0.33999999999999997,47
3405943863,0.33999999999999997,80
2257503667,0.33999999999999997,37
4018327298,0.33999999999999997,44
2224437599,0.33999999999999997,79
168388230,0.33999999999999997,120
911875363,0.33999999999999997,55
3699796293,0.33999999999999997,71
3195154224,0.33999999999999997,46
3621210587,0.33999999999999997,28
1945778437,0.33999999999999997,37
2384190687,0.33999999999999997,83
3249086786,0.33999999999999997,71
439485575,0.33999999999999997,85
2217192537,0.33999999999999997,35
3412522237,0.33999999999999997,30
555567425,0.33999999999999997,38
3399977417,0.33999999999999997,58
2903099886,0.33999999999999997,58
151712926,0.33999999999999997,74
1207582415,0.33999999999999997,86
2486821540,0.33999999999999997,65
1259821421,0.33999999999999997,98
597594931,0.33999999999999997,47
2865206418,0.33999999999999997,76
3003750881,0.33999999999999997,50
3312495928,0.33999999999999997,89
3078168926,0.33999999999999997,70
1005097259,0.33999999999999997,36
1646080115,0.33999999999999997,61
2175304393,0.33999999999999997,31
3907648593,0.33999999999999997,41
1971688097,0.33999999999999997,47
268300483,0.33999999999999997,68
3139098279,0.33999999999999997,53
3174456534,0.33999999999999997,59
997026310,0.33999999999999997,67
4280428995,0.33999999999999997,90
345698675,0.33999999999999997,62
2296661869,0.33999999999999997,96
1808063307,0.33999999999999997,36
3884888703,0.33999999999999997,35
2494461129,0.33999999999999997,70
3862701690,0.33999999999999997,59
1989052338,0.33999999999999997,69
2910179760,0.33999999999999997,43
1983180500,0.33999999999999997,3
2796940620,0.33999999999999997,41
2835193311,0.33999999999999997,24
1671370085,0.33999999999999997,96
3953588250,0.33999999999999997,63
358542842,0.33999999999999997,54
3497188667,0.33999999999999997,34
253549709,0.33999999999999997,66
1953331372,0.33999999999999997,62
890775398,0.33999999999999997,54
642810498,0.33999999999999997,68
1233062494,0.33999999999999997,108
908446902,0.33999999999999997,42
3109591194,0.33999999999999997,61
2446198906,0.33999999999999997,39
3358664237,0.33999999999999997,54
896344283,0.33999999999999997,38
1869944201,0.33999999999999997,46
3190319407,0.33999999999999997,34
987968938,0.33999999999999997,57
48960437,0.33999999999999997,76
2405484524,0.33999999999999997,72
3763400334,0.33999999999999997,46
4209925572,0.33999999999999997,57
4172993659,0.33999999999999997,23
2147595062,0.33999999999999997,2
3425188374,0.33999999999999997,66
3309235867,0.33999999999999997,49
3869940862,0.33999999999999997,103
3445858407,0.33999999999999997,61
683688611,0.33999999999999997,57
3671515462,0.33999999999999997,52
3027130951,0.33999999999999997,41
3369736057,0.33999999999999997,40
1655287705,0.33999999999999997,57
3004971955,0.33999999999999997,53
1256815592,0.33999999999999997,32
267482411,0.33999999999999997,50
2210323869,0.33999999999999997,50
3218958405,0.33999999999999997,54
3163371865,0.33999999999999997,52
1394697297,0.33999999999999997,55
4178031102,0.33999999999999997,60
643453088,0.33999999999999997,65
3249835323,0.33999999999999997,58
349764347,0.33999999999999997,70
317791015,0.33999999999999997,65
4067508317,0.33999999999999997,63
2385507088,0.33999999999999997,82
1526028037,0.33999999999999997,78
297824171,0.33999999999999997,71
1353143832,0.33999999999999997,65
1739382006,0.33999999999999997,77
580680804,0.33999999999999997,99
2823014988,0.33999999999999997,48
3517474495,0.33999999999999997,60
1323262800,0.33999999999999997,33
975802718,0.33999999999999997,39
2199045525,0.33999999999999997,85
1193102617,0.33999999999999997,107
884894373,0.33999999999999997,59
3411013638,0.33999999999999997,95
805745625,0.33999999999999997,58
3780170430,0.33999999999999997,77
3127142703,0.33999999999999997,95
2145807442,0.33999999999999997,161
7356014,0.33999999999999997,84
1854214563,0.33999999999999997,79
3246756741,0.33999999999999997,58
4269520782,0.33999999999999997,69
3093880402,0.33999999999999997,65
721312908,0.33999999999999997,97
2185234596,0.33999999999999997,54
1811372632,0.33999999999999997,38
158871473,0.33999999999999997,47
3933942357,0.33999999999999997,68
2247311752,0.33999999999999997,51
2639539135,0.33999999999999997,49
588020478,0.33999999999999997,61
2481404281,0.33999999999999997,46
3605935409,0.33999999999999997,52
1724216363,0.33999999999999997,73
3705963873,0.33999999999999997,49
3077038052,0.33999999999999997,56
3012538924,0.33999999999999997,82
339579960,0.33999999999999997,103
3595527923,0.33999999999999997,43
863450078,0.33999999999999997,70
1293846983,0.33999999999999997,63
297175216,0.33999999999999997,34
1619853330,0.33999999999999997,44
1315304267,0.33999999999999997,61
3174143715,0.33999999999999997,73
1039824701,0.33999999999999997,48
721441559,0.33999999999999997,47
4105799406,0.33999999999999997,55
1633137197,0.33999999999999997,64
1521883525,0.33999999999999997,2
3988848284,0.33999999999999997,97
2356674901,0.33999999999999997,88
3622559309,0.33999999999999997,39
855568988,0.33999999999999997,28
2610361744,0.33999999999999997,32
3797455899,0.33999999999999997,140
3701701166,0.33999999999999997,44
1820757617,0.33999999999999997,38
3255375637,0.33999999999999997,73
1973362254,0.33999999999999997,28
817567550,0.33999999999999997,83
3034277235,0.33999999999999997,109
422340604,0.33999999999999997,71
2537213971,0.33999999999999997,58
2777209301,0.33999999999999997,49
3393578195,0.33999999999999997,54
968986378,0.33999999999999997,60
688328363,0.33999999999999997,63
4152859901,0.33999999999999997,85
1795468969,0.33999999999999997,130
2590496957,0.33999999999999997,52
3299187091,0.33999999999999997,90
1977285233,0.33999999999999997,35
2229299064,0.33999999999999997,52
621973311,0.33999999999999997,84
3137073118,0.33999999999999997,94
1722482046,0.33999999999999997,44
2843863878,0.33999999999999997,69
3220027874,0.33999999999999997,67
2854411774,0.33999999999999997,43
656915034,0.33999999999999997,52
3284494407,0.33999999999999997,39
1067328885,0.33999999999999997,55
2684470948,0.36,50
4091952314,0.36,86
233227757,0.36,40
3276785861,0.36,61
3644269654,0.36,48
1206282609,0.36,47
3543069911,0.36,59
3479688010,0.36,35
877132087,0.36,37
1244265337,0.36,57
2740186692,0.36,58
3884972972,0.36,46
829139639,0.36,61
2545567356,0.36,52
2718398101,0.36,44
176092387,0.36,79
3528048386,0.36,45
569531098,0.36,41
1337295874,0.36,50
612016888,0.36,71
232150720,0.36,33
2324106676,0.36,63
1658700540,0.36,56
609942288,0.36,47
3405943863,0.36,80
2257503667,0.36,36
4018327298,0.36,44
2224437599,0.36,62
168388230,0.36,83
911875363,0.36,47
3699796293,0.36,49
3195154224,0.36,46
3621210587,0.36,27
1945778437,0.36,37
2384190687,0.36,82
3249086786,0.36,52
439485575,0.36,54
2217192537,0.36,35
3412522237,0.36,30
555567425,0.36,38
3399977417,0.36,58
2903099886,0.36,43
151712926,0.36,67
1207582415,0.36,112
2486821540,0.36,54
1259821421,0.36,94
597594931,0.36,47
2865206418,0.36,74
3003750881,0.36,42
3312495928,0.36,86
3078168926,0.36,70
1005097259,0.36,36
1646080115,0.36,51
2175304393,0.36,30
3907648593,0.36,37
1971688097,0.36,44
268300483,0.36,61
3139098279,0.36,53
3174456534,0.36,55
997026310,0.36,62
4280428995,0.36,90
345698675,0.36,56
2296661869,0.36,96
1808063307,0.36,36
3884888703,0.36,35
2494461129,0.36,68
3862701690,0.36,59
1989052338,0.36,58
2910179760,0.36,40
1983180500,0.36,3
2796940620,0.36,40
2835193311,0.36,24
1671370085,0.36,82
3953588250,0.36,50
358542842,0.36,54
3497188667,0.36,34
253549709,0.36,62
1953331372,0.36,50
890775398,0.36,54
642810498,0.36,67
1233062494,0.36,98
908446902,0.36,41
3109591194,0.36,53
2446198906,0.36,35
3358664237,0.36,52
896344283,0.36,30
1869944201,0.36,46
3190319407,0.36,30
987968938,0.36,52
48960437,0.36,76
2405484524,0.36,64
3763400334,0.36,37
4209925572,0.36,56
4172993659,0.36,23
2147595062,0.36,2
3425188374,0.36,58
3309235867,0.36,46
3869940862,0.36,46
3445858407,0.36,55
683688611,0.36,57
3671515462,0.36,45
3027130951,0.36,40
3369736057,0.36,40
1655287705,0.36,47
3004971955,0.36,43
1256815592,0.36,32
267482411,0.36,50
2210323869,0.36,48
3218958405,0.36,50
3163371865,0.36,45
1394697297,0.36,54
4178031102,0.36,60
643453088,0.36,60
3249835323,0.36,52
349764347,0.36,62
317791015,0.36,53
4067508317,0.36,63
2385507088,0.36,82
1526028037,0.36,68
297824171,0.36,71
1353143832,0.36,40
1739382006,0.36,74
580680804,0.36,88
2823014988,0.36,46
3517474495,0.36,59
1323262800,0.36,33
975802718,0.36,39
2199045525,0.36,85
1193102617,0.36,87
884894373,0.36,56
3411013638,0.36,90
805745625,0.36,51
3780170430,0.36,67
3127142703,0.36,95
2145807442,0.36,113
7356014,0.36,64
1854214563,0.36,60
3246756741,0.36,58
4269520782,0.36,59
3093880402,0.36,58
721312908,0.36,66
2185234596,0.36,47
1811372632,0.36,38
158871473,0.36,45
3933942357,0.36,54
2247311752,0.36,51
2639539135,0.36,49
588020478,0.36,42
2481404281,0.36,45
3605935409,0.36,52
1724216363,0.36,69
3705963873,0.36,46
3077038052,0.36,35
3012538924,0.36,94
339579960,0.36,67
3595527923,0.36,29
863450078,0.36,68
1293846983,0.36,59
297175216,0.36,34
1619853330,0.36,43
1315304267,0.36,47
3174143715,0.36,65
1039824701,0.36,50
721441559,0.36,38
4105799406,0.36,52
1633137197,0.36,64
1521883525,0.36,2
3988848284,0.36,77
2356674901,0.36,86
3622559309,0.36,36
855568988,0.36,28
2610361744,0.36,32
3797455899,0.36,88
3701701166,0.36,43
1820757617,0.36,38
3255375637,0.36,72
1973362254,0.36,25
817567550,0.36,83
3034277235,0.36,103
422340604,0.36,67
2537213971,0.36,41
2777209301,0.36,49
3393578195,0.36,54
968986378,0.36,60
688328363,0.36,63
4152859901,0.36,75
1795468969,0.36,122
2590496957,0.36,50
3299187091,0.36,77
1977285233,0.36,32
2229299064,0.36,52
621973311,0.36,84
3137073118,0.36,73
1722482046,0.36,38
2843863878,0.36,58
3220027874,0.36,52
2854411774,0.36,43
656915034,0.36,50
3284494407,0.36,39
1067328885,0.36,55
2684470948,0.38,50
4091952314,0.38,84
233227757,0.38,38
3276785861,0.38,52
3644269654,0.38,47
1206282609,0.38,47
3543069911,0.38,58
3479688010,0.38,35
877132087,0.38,37
1244265337,0.38,50
2740186692,0.38,58
3884972972,0.38,44
829139639,0.38,61
2545567356,0.38,52
2718398101,0.38,34
176092387,0.38,79
3528048386,0.38,44
569531098,0.38,41
1337295874,0.38,43
612016888,0.38,71
232150720,0.38,32
2324106676,0.38,59
1658700540,0.38,53
609942288,0.38,46
3405943863,0.38,71
2257503667,0.38,36
4018327298,0.38,32
2224437599,0.38,61
168388230,0.38,81
911875363,0.38,47
3699796293,0.38,49
3195154224,0.38,52
3621210587,0.38,19
1945778437,0.38,31
2384190687,0.38,76
3249086786,0.38,52
439485575,0.38,42
2217192537,0.38,31
3412522237,0.38,25
555567425,0.38,31
3399977417,0.38,40
2903099886,0.38,34
151712926,0.38,67
1207582415,0.38,112
2486821540,0.38,54
1259821421,0.38,72
597594931,0.38,44
2865206418,0.38,70
3003750881,0.38,40
3312495928,0.38,39
3078168926,0.38,52
1005097259,0.38,36
1646080115,0.38,51
2175304393,0.38,30
3907648593,0.38,37
1971688097,0.38,35
268300483,0.38,61
3139098279,0.38,53
3174456534,0.38,53
997026310,0.38,62
4280428995,0.38,85
345698675,0.38,37
2296661869,0.38,86
1808063307,0.38,35
3884888703,0.38,32
2494461129,0.38,61
3862701690,0.38,59
1989052338,0.38,49
2910179760,0.38,39
1983180500,0.38,3
2796940620,0.38,37
2835193311,0.38,32
1671370085,0.38,80
3953588250,0.38,48
358542842,0.38,53
3497188667,0.38,34
253549709,0.38,59
1953331372,0.38,50
890775398,0.38,45
642810498,0.38,67
1233062494,0.38,62
908446902,0.38,41
3109591194,0.38,33
2446198906,0.38,34
3358664237,0.38,52
896344283,0.38,30
1869944201,0.38,46
3190319407,0.38,29
987968938,0.38,52
48960437,0.38,52
2405484524,0.38,58
3763400334,0.38,36
4209925572,0.38,53
4172993659,0.38,23
2147595062,0.38,2
3425188374,0.38,47
3309235867,0.38,37
3869940862,0.38,35
3445858407,0.38,55
683688611,0.38,56
3671515462,0.38,45
3027130951,0.38,40
3369736057,0.38,40
1655287705,0.38,43
3004971955,0.38,43
1256815592,0.38,32
267482411,0.38,43
2210323869,0.38,35
3218958405,0.38,43
3163371865,0.38,45
1394697297,0.38,54
4178031102,0.38,54
643453088,0.38,60
3249835323,0.38,52
349764347,0.38,62
317791015,0.38,53
4067508317,0.38,47
2385507088,0.38,64
1526028037,0.38,66
297824171,0.38,65
1353143832,0.38,38
1739382006,0.38,71
580680804,0.38,87
2823014988,0.38,46
3517474495,0.38,59
1323262800,0.38,29
975802718,0.38,26
2199045525,0.38,84
1193102617,0.38,82
884894373,0.38,56
3411013638,0.38,71
805745625,0.38,44
3780170430,0.38,66
3127142703,0.38,85
2145807442,0.38,85
7356014,0.38,64
1854214563,0.38,55
3246756741,0.38,46
4269520782,0.38,54
3093880402,0.38,58
721312908,0.38,66
2185234596,0.38,35
1811372632,0.38,38
158871473,0.38,45
3933942357,0.38,54
2247311752,0.38,51
2639539135,0.38,49
588020478,0.38,34
2481404281,0.38,39
3605935409,0.38,52
1724216363,0.38,66
3705963873,0.38,40
3077038052,0.38,40
3012538924,0.38,94
339579960,0.38,53
3595527923,0.38,24
863450078,0.38,64
1293846983,0.38,59
297175216,0.38,34
1619853330,0.38,43
1315304267,0.38,40
3174143715,0.38,63
1039824701,0.38,47
721441559,0.38,37
4105799406,0.38,52
1633137197,0.38,64
1521883525,0.38,2
3988848284,0.38,76
2356674901,0.38,67
3622559309,0.38,36
855568988,0.38,28
2610361744,0.38,32
3797455899,0.38,88
3701701166,0.38,35
1820757617,0.38,34
3255375637,0.38,54
1973362254,0.38,25
817567550,0.38,69
3034277235,0.38,43
422340604,0.38,60
2537213971,0.38,41
2777209301,0.38,42
3393578195,0.38,50
968986378,0.38,49
688328363,0.38,63
4152859901,0.38,75
1795468969,0.38,121
2590496957,0.38,43
3299187091,0.38,77
1977285233,0.38,32
2229299064,0.38,40
621973311,0.38,76
3137073118,0.38,65
1722482046,0.38,38
2843863878,0.38,57
3220027874,0.38,50
2854411774,0.38,43
656915034,0.38,50
3284494407,0.38,38
1067328885,0.38,55
2684470948,0.4,50
4091952314,0.4,83
233227757,0.4,29
3276785861,0.4,52
3644269654,0.4,47
1206282609,0.4,47
3543069911,0.4,55
3479688010,0.4,31
877132087,0.4,37
1244265337,0.4,35
2740186692,0.4,55
3884972972,0.4,39
829139639,0.4,48
2545567356,0.4,45
2718398101,0.4,33
176092387,0.4,50
3528048386,0.4,44
569531098,0.4,41
1337295874,0.4,37
612016888,0.4,37
232150720,0.4,32
2324106676,0.4,59
1658700540,0.4,51
609942288,0.4,46
3405943863,0.4,71
2257503667,0.4,35
4018327298,0.4,32
2224437599,0.4,53
168388230,0.4,55
911875363,0.4,40
3699796293,0.4,49
3195154224,0.4,44
3621210587,0.4,19
1945778437,0.4,31
2384190687,0.4,62
3249086786,0.4,48
439485575,0.4,41
2217192537,0.4,29
3412522237,0.4,25
555567425,0.4,27
3399977417,0.4,39
2903099886,0.4,34
151712926,0.4,63
1207582415,0.4,63
2486821540,0.4,53
1259821421,0.4,69
597594931,0.4,37
2865206418,0.4,70
3003750881,0.4,42
3312495928,0.4,39
3078168926,0.4,50
1005097259,0.4,36
1646080115,0.4,49
2175304393,0.4,30
3907648593,0.4,37
1971688097,0.4,34
268300483,0.4,56
3139098279,0.4,53
3174456534,0.4,46
997026310,0.4,50
4280428995,0.4,85
345698675,0.4,37
2296661869,0.4,82
1808063307,0.4,35
3884888703,0.4,32
2494461129,0.4,59
3862701690,0.4,44
1989052338,0.4,45
2910179760,0.4,35
1983180500,0.4,3
2796940620,0.4,37
2835193311,0.4,32
1671370085,0.4,76
3953588250,0.4,43
358542842,0.4,50
3497188667,0.4,34
253549709,0.4,59
1953331372,0.4,32
890775398,0.4,45
642810498,0.4,34
1233062494,0.4,72
908446902,0.4,36
3109591194,0.4,30
2446198906,0.4,33
3358664237,0.4,52
896344283,0.4,24
1869944201,0.4,43
3190319407,0.4,29
987968938,0.4,50
48960437,0.4,47
2405484524,0.4,51
3763400334,0.4,36
4209925572,0.4,35
4172993659,0.4,23
2147595062,0.4,2
3425188374,0.4,47
3309235867,0.4,37
3869940862,0.4,32
3445858407,0.4,47
683688611,0.4,51
3671515462,0.4,45
3027130951,0.4,35
3369736057,0.4,40
1655287705,0.4,35
3004971955,0.4,43
1256815592,0.4,32
267482411,0.4,35
2210323869,0.4,34
3218958405,0.4,37
3163371865,0.4,45
1394697297,0.4,54
4178031102,0.4,33
643453088,0.4,60
3249835323,0.4,52
349764347,0.4,60
317791015,0.4,53
4067508317,0.4,46
2385507088,0.4,53
1526028037,0.4,46
297824171,0.4,65
1353143832,0.4,27
1739382006,0.4,63
580680804,0.4,86
2823014988,0.4,46
3517474495,0.4,59
1323262800,0.4,29
975802718,0.4,26
2199045525,0.4,84
1193102617,0.4,82
884894373,0.4,55
3411013638,0.4,68
805745625,0.4,38
3780170430,0.4,65
3127142703,0.4,72
2145807442,0.4,77
7356014,0.4,64
1854214563,0.4,54
3246756741,0.4,46
4269520782,0.4,51
3093880402,0.4,54
721312908,0.4,66
2185234596,0.4,35
1811372632,0.4,36
158871473,0.4,42
3933942357,0.4,52
2247311752,0.4,51
2639539135,0.4,46
588020478,0.4,29
2481404281,0.4,39
3605935409,0.4,52
1724216363,0.4,66
3705963873,0.4,40
3077038052,0.4,40
3012538924,0.4,94
339579960,0.4,40
3595527923,0.4,24
863450078,0.4,63
1293846983,0.4,55
297175216,0.4,30
1619853330,0.4,43
1315304267,0.4,38
3174143715,0.4,59
1039824701,0.4,47
721441559,0.4,34
4105799406,0.4,52
1633137197,0.4,54
1521883525,0.4,2
3988848284,0.4,72
2356674901,0.4,52
3622559309,0.4,36
855568988,0.4,28
2610361744,0.4,31
3797455899,0.4,82
3701701166,0.4,35
1820757617,0.4,31
3255375637,0.4,35
1973362254,0.4,25
817567550,0.4,69
3034277235,0.4,44
422340604,0.4,49
2537213971,0.4,41
2777209301,0.4,36
3393578195,0.4,40
968986378,0.4,41
688328363,0.4,55
4152859901,0.4,67
1795468969,0.4,113
2590496957,0.4,39
3299187091,0.4,68
1977285233,0.4,32
2229299064,0.4,27
621973311,0.4,61
3137073118,0.4,49
1722482046,0.4,38
2843863878,0.4,57
3220027874,0.4,51
2854411774,0.4,43
656915034,0.4,48
3284494407,0.4,38
1067328885,0.4,48
2684470948,0.42000000000000004,50
4091952314,0.42000000000000004,81
233227757,0.42000000000000004,29
3276785861,0.42000000000000004,48
3644269654,0.42000000000000004,54
1206282609,0.42000000000000004,36
3543069911,0.42000000000000004,52
3479688010,0.42000000000000004,29
877132087,0.42000000000000004,36
1244265337,0.42000000000000004,28
2740186692,0.42000000000000004,37
3884972972,0.42000000000000004,39
829139639,0.42000000000000004,48
2545567356,0.42000000000000004,44
2718398101,0.42000000000000004,33
176092387,0.42000000000000004,50
3528048386,0.42000000000000004,44
569531098,0.42000000000000004,41
1337295874,0.42000000000000004,35
612016888,0.42000000000000004,39
232150720,0.42000000000000004,31
2324106676,0.42000000000000004,52
1658700540,0.42000000000000004,44
609942288,0.42000000000000004,40
3405943863,0.42000000000000004,71
2257503667,0.42000000000000004,34
4018327298,0.42000000000000004,32
2224437599,0.42000000000000004,48
168388230,0.42000000000000004,54
911875363,0.42000000000000004,40
3699796293,0.42000000000000004,47
3195154224,0.42000000000000004,37
3621210587,0.42000000000000004,19
1945778437,0.42000000000000004,31
2384190687,0.42000000000000004,47
3249086786,0.42000000000000004,48
439485575,0.42000000000000004,37
2217192537,0.42000000000000004,29
3412522237,0.42000000000000004,25
555567425,0.42000000000000004,27
3399977417,0.42000000000000004,39
2903099886,0.42000000000000004,43
151712926,0.42000000000000004,63
1207582415,0.42000000000000004,63
2486821540,0.42000000000000004,53
1259821421,0.42000000000000004,62
597594931,0.42000000000000004,37
2865206418,0.42000000000000004,52
3003750881,0.42000000000000004,42
3312495928,0.42000000000000004,39
3078168926,0.42000000000000004,50
1005097259,0.42000000000000004,30
1646080115,0.42000000000000004,49
2175304393,0.42000000000000004,29
3907648593,0.42000000000000004,37
1971688097,0.42000000000000004,32
268300483,0.42000000000000004,56
3139098279,0.42000000000000004,48
3174456534,0.42000000000000004,35
997026310,0.42000000000000004,49
4280428995,0.42000000000000004,70
345698675,0.42000000000000004,36
2296661869,0.42000000000000004,59
1808063307,0.42000000000000004,35
3884888703,0.42000000000000004,32
2494461129,0.42000000000000004,49
3862701690,0.42000000000000004,41
1989052338,0.42000000000000004,45
2910179760,0.42000000000000004,35
1983180500,0.42000000000000004,3
2796940620,0.42000000000000004,36
2835193311,0.42000000000000004,32
1671370085,0.42000000000000004,61
3953588250,0.42000000000000004,43
358542842,0.42000000000000004,51
3497188667,0.42000000000000004,47
253549709,0.42000000000000004,59
1953331372,0.42000000000000004,24
890775398,0.42000000000000004,45
642810498,0.42000000000000004,34
1233062494,0.42000000000000004,72
908446902,0.42000000000000004,36
3109591194,0.42000000000000004,30
2446198906,0.42000000000000004,33
3358664237,0.42000000000000004,49
896344283,0.42000000000000004,24
1869944201,0.42000000000000004,39
3190319407,0.42000000000000004,29
987968938,0.42000000000000004,50
48960437,0.42000000000000004,38
2405484524,0.42000000000000004,51
3763400334,0.42000000000000004,26
4209925572,0.42000000000000004,35
4172993659,0.42000000000000004,23
2147595062,0.42000000000000004,2
3425188374,0.42000000000000004,44
3309235867,0.42000000000000004,37
3869940862,0.42000000000000004,30
3445858407,0.42000000000000004,40
683688611,0.42000000000000004,51
3671515462,0.42000000000000004,45
3027130951,0.42000000000000004,27
3369736057,0.42000000000000004,38
1655287705,0.42000000000000004,32
3004971955,0.42000000000000004,33
1256815592,0.42000000000000004,32
267482411,0.42000000000000004,35
2210323869,0.42000000000000004,34
3218958405,0.42000000000000004,33
3163371865,0.42000000000000004,45
1394697297,0.42000000000000004,40
4178031102,0.42000000000000004,33
643453088,0.42000000000000004,59
3249835323,0.42000000000000004,39
349764347,0.42000000000000004,60
317791015,0.42000000000000004,46
4067508317,0.42000000000000004,45
2385507088,0.42000000000000004,52
1526028037,0.42000000000000004,44
297824171,0.42000000000000004,60
1353143832,0.42000000000000004,27
1739382006,0.42000000000000004,52
580680804,0.42000000000000004,86
2823014988,0.42000000000000004,46
3517474495,0.42000000000000004,39
1323262800,0.42000000000000004,29
975802718,0.42000000000000004,26
2199045525,0.42000000000000004,77
1193102617,0.42000000000000004,80
884894373,0.42000000000000004,55
3411013638,0.42000000000000004,61
805745625,0.42000000000000004,38
3780170430,0.42000000000000004,63
3127142703,0.42000000000000004,62
2145807442,0.42000000000000004,58
7356014,0.42000000000000004,62
1854214563,0.42000000000000004,53
3246756741,0.42000000000000004,45
4269520782,0.42000000000000004,51
3093880402,0.42000000000000004,46
721312908,0.42000000000000004,39
2185234596,0.42000000000000004,35
1811372632,0.42000000000000004,36
158871473,0.42000000000000004,42
3933942357,0.42000000000000004,48
2247311752,0.42000000000000004,45
2639539135,0.42000000000000004,40
588020478,0.42000000000000004,24
2481404281,0.42000000000000004,36
3605935409,0.42000000000000004,44
1724216363,0.42000000000000004,62
3705963873,0.42000000000000004,40
3077038052,0.42000000000000004,32
3012538924,0.42000000000000004,94
339579960,0.42000000000000004,40
3595527923,0.42000000000000004,24
863450078,0.42000000000000004,63
1293846983,0.42000000000000004,38
297175216,0.42000000000000004,30
1619853330,0.42000000000000004,43
1315304267,0.42000000000000004,32
3174143715,0.42000000000000004,51
1039824701,0.42000000000000004,39
721441559,0.42000000000000004,31
4105799406,0.42000000000000004,45
1633137197,0.42000000000000004,51
1521883525,0.42000000000000004,2
3988848284,0.42000000000000004,72
2356674901,0.42000000000000004,52
3622559309,0.42000000000000004,35
855568988,0.42000000000000004,27
2610361744,0.42000000000000004,29
3797455899,0.42000000000000004,75
3701701166,0.42000000000000004,35
1820757617,0.42000000000000004,31
3255375637,0.42000000000000004,35
1973362254,0.42000000000000004,25
817567550,0.42000000000000004,62
3034277235,0.42000000000000004,43
422340604,0.42000000000000004,47
2537213971,0.42000000000000004,30
2777209301,0.42000000000000004,36
3393578195,0.42000000000000004,40
968986378,0.42000000000000004,41
688328363,0.42000000000000004,55
4152859901,0.42000000000000004,59
1795468969,0.42000000000000004,107
2590496957,0.42000000000000004,39
3299187091,0.42000000000000004,62
1977285233,0.42000000000000004,30
2229299064,0.42000000000000004,27
621973311,0.42000000000000004,61
3137073118,0.42000000000000004,48
1722482046,0.42000000000000004,38
2843863878,0.42000000000000004,57
3220027874,0.42000000000000004,47
2854411774,0.42000000000000004,43
656915034,0.42000000000000004,46
3284494407,0.42000000000000004,32
1067328885,0.42000000000000004,48
2684470948,0.44000000000000006,50
4091952314,0.44000000000000006,35
233227757,0.44000000000000006,29
3276785861,0.44000000000000006,39
3644269654,0.44000000000000006,54
1206282609,0.44000000000000006,36
3543069911,0.44000000000000006,52
3479688010,0.44000000000000006,29
877132087,0.44000000000000006,35
1244265337,0.44000000000000006,26
2740186692,0.44000000000000006,36
3884972972,0.44000000000000006,39
829139639,0.44000000000000006,30
2545567356,0.44000000000000006,44
2718398101,0.44000000000000006,33
176092387,0.44000000000000006,50
