seed,delta_e,tau_arf
4178031102,0.32,51
643453088,0.32,56
3249835323,0.32,29
349764347,0.32,40
317791015,0.32,57
4067508317,0.32,42
2385507088,0.32,68
1526028037,0.32,79
297824171,0.32,77
1353143832,0.32,92
1739382006,0.32,55
580680804,0.32,43
2823014988,0.32,44
3517474495,0.32,48
1323262800,0.32,56
975802718,0.32,47
2199045525,0.32,45
1193102617,0.32,38
884894373,0.32,93
3411013638,0.32,46
805745625,0.32,43
3780170430,0.32,165
3127142703,0.32,9
2145807442,0.32,89
7356014,0.32,60
1854214563,0.32,100
3246756741,0.32,88
4269520782,0.32,69
3093880402,0.32,69
721312908,0.32,122
2185234596,0.32,33
1811372632,0.32,1
158871473,0.32,53
3933942357,0.32,1
2247311752,0.32,60
2639539135,0.32,86
588020478,0.32,67
2481404281,0.32,34
3605935409,0.32,62
1724216363,0.32,88
3705963873,0.32,4
3077038052,0.32,60
3012538924,0.32,60
339579960,0.32,65
3595527923,0.32,40
863450078,0.32,45
1293846983,0.32,105
297175216,0.32,57
1619853330,0.32,45
1315304267,0.32,82
3174143715,0.32,46
1039824701,0.32,70
721441559,0.32,72
4105799406,0.32,35
1633137197,0.32,159
1521883525,0.32,55
3988848284,0.32,50
2356674901,0.32,42
3622559309,0.32,75
855568988,0.32,49
2610361744,0.32,77
3797455899,0.32,102
3701701166,0.32,72
1820757617,0.32,49
3255375637,0.32,58
1973362254,0.32,42
817567550,0.32,60
3034277235,0.32,78
422340604,0.32,53
2537213971,0.32,79
2777209301,0.32,54
3393578195,0.32,33
968986378,0.32,54
688328363,0.32,30
4152859901,0.32,58
1795468969,0.32,91
2590496957,0.32,78
3299187091,0.32,63
1977285233,0.32,42
2229299064,0.32,95
621973311,0.32,108
3137073118,0.32,45
1722482046,0.32,85
2843863878,0.32,54
3220027874,0.32,49
2854411774,0.32,56
656915034,0.32,45
3284494407,0.32,97
1067328885,0.32,60
2684470948,0.33999999999999997,48
4091952314,0.33999999999999997,42
233227757,0.33999999999999997,56
3276785861,0.33999999999999997,90
3644269654,0.33999999999999997,64
1206282609,0.33999999999999997,48
3543069911,0.33999999999999997,93
3479688010,0.33999999999999997,42
877132087,0.33999999999999997,49
1244265337,0.33999999999999997,47
2740186692,0.33999999999999997,99
3884972972,0.33999999999999997,62
829139639,0.33999999999999997,38
2545567356,0.33999999999999997,33
2718398101,0.33999999999999997,104
176092387,0.33999999999999997,58
3528048386,0.33999999999999997,41
569531098,0.33999999999999997,39
1337295874,0.33999999999999997,50
612016888,0.33999999999999997,51
232150720,0.33999999999999997,84
2324106676,0.33999999999999997,86
1658700540,0.33999999999999997,68
609942288,0.33999999999999997,32
3405943863,0.33999999999999997,32
2257503667,0.33999999999999997,79
4018327298,0.33999999999999997,53
2224437599,0.33999999999999997,50
168388230,0.33999999999999997,82
911875363,0.33999999999999997,59
3699796293,0.33999999999999997,78
3195154224,0.33999999999999997,433
3621210587,0.33999999999999997,76
1945778437,0.33999999999999997,59
2384190687,0.33999999999999997,22
3249086786,0.33999999999999997,40
439485575,0.33999999999999997,42
2217192537,0.33999999999999997,43
3412522237,0.33999999999999997,42
555567425,0.33999999999999997,54
3399977417,0.33999999999999997,62
2903099886,0.33999999999999997,78
151712926,0.33999999999999997,62
1207582415,0.33999999999999997,44
2486821540,0.33999999999999997,79
1259821421,0.33999999999999997,64
597594931,0.33999999999999997,46
2865206418,0.33999999999999997,47
3003750881,0.33999999999999997,51
3312495928,0.33999999999999997,30
3078168926,0.33999999999999997,59
1005097259,0.33999999999999997,63
1646080115,0.33999999999999997,70
2175304393,0.33999999999999997,54
3907648593,0.33999999999999997,89
1971688097,0.33999999999999997,62
268300483,0.33999999999999997,55
3139098279,0.33999999999999997,60
3174456534,0.33999999999999997,74
997026310,0.33999999999999997,80
4280428995,0.33999999999999997,54
345698675,0.33999999999999997,31
2296661869,0.33999999999999997,52
1808063307,0.33999999999999997,41
3884888703,0.33999999999999997,65
2494461129,0.33999999999999997,49
3862701690,0.33999999999999997,90
1989052338,0.33999999999999997,47
2910179760,0.33999999999999997,34
1983180500,0.33999999999999997,33
2796940620,0.33999999999999997,51
2835193311,0.33999999999999997,29
1671370085,0.33999999999999997,63
3953588250,0.33999999999999997,62
358542842,0.33999999999999997,41
3497188667,0.33999999999999997,33
253549709,0.33999999999999997,81
1953331372,0.33999999999999997,77
890775398,0.33999999999999997,83
642810498,0.33999999999999997,44
1233062494,0.33999999999999997,54
908446902,0.33999999999999997,30
3109591194,0.33999999999999997,47
2446198906,0.33999999999999997,8
3358664237,0.33999999999999997,62
896344283,0.33999999999999997,39
1869944201,0.33999999999999997,53
3190319407,0.33999999999999997,38
987968938,0.33999999999999997,31
48960437,0.33999999999999997,40
2405484524,0.33999999999999997,41
3763400334,0.33999999999999997,50
4209925572,0.33999999999999997,37
4172993659,0.33999999999999997,56
2147595062,0.33999999999999997,69
3425188374,0.33999999999999997,40
3309235867,0.33999999999999997,64
3869940862,0.33999999999999997,40
3445858407,0.33999999999999997,36
683688611,0.33999999999999997,63
3671515462,0.33999999999999997,59
3027130951,0.33999999999999997,36
3369736057,0.33999999999999997,74
1655287705,0.33999999999999997,64
3004971955,0.33999999999999997,88
1256815592,0.33999999999999997,54
267482411,0.33999999999999997,58
2210323869,0.33999999999999997,59
3218958405,0.33999999999999997,49
3163371865,0.33999999999999997,44
1394697297,0.33999999999999997,50
4178031102,0.33999999999999997,50
643453088,0.33999999999999997,56
3249835323,0.33999999999999997,27
349764347,0.33999999999999997,37
317791015,0.33999999999999997,44
4067508317,0.33999999999999997,42
2385507088,0.33999999999999997,62
1526028037,0.33999999999999997,78
297824171,0.33999999999999997,77
1353143832,0.33999999999999997,86
1739382006,0.33999999999999997,55
580680804,0.33999999999999997,34
2823014988,0.33999999999999997,44
3517474495,0.33999999999999997,47
1323262800,0.33999999999999997,49
975802718,0.33999999999999997,47
2199045525,0.33999999999999997,45
1193102617,0.33999999999999997,38
884894373,0.33999999999999997,93
3411013638,0.33999999999999997,43
805745625,0.33999999999999997,36
3780170430,0.33999999999999997,137
3127142703,0.33999999999999997,535
2145807442,0.33999999999999997,68
7356014,0.33999999999999997,60
1854214563,0.33999999999999997,90
3246756741,0.33999999999999997,85
4269520782,0.33999999999999997,66
3093880402,0.33999999999999997,68
721312908,0.33999999999999997,122
2185234596,0.33999999999999997,33
1811372632,0.33999999999999997,1
158871473,0.33999999999999997,53
3933942357,0.33999999999999997,1
2247311752,0.33999999999999997,60
2639539135,0.33999999999999997,86
588020478,0.33999999999999997,62
2481404281,0.33999999999999997,30
3605935409,0.33999999999999997,53
1724216363,0.33999999999999997,81
3705963873,0.33999999999999997,4
3077038052,0.33999999999999997,59
3012538924,0.33999999999999997,60
339579960,0.33999999999999997,60
3595527923,0.33999999999999997,40
863450078,0.33999999999999997,45
1293846983,0.33999999999999997,105
297175216,0.33999999999999997,54
1619853330,0.33999999999999997,45
1315304267,0.33999999999999997,73
3174143715,0.33999999999999997,44
1039824701,0.33999999999999997,64
721441559,0.33999999999999997,69
4105799406,0.33999999999999997,34
1633137197,0.33999999999999997,151
1521883525,0.33999999999999997,46
3988848284,0.33999999999999997,50
2356674901,0.33999999999999997,42
3622559309,0.33999999999999997,75
855568988,0.33999999999999997,49
2610361744,0.33999999999999997,70
3797455899,0.33999999999999997,98
3701701166,0.33999999999999997,60
1820757617,0.33999999999999997,48
3255375637,0.33999999999999997,58
1973362254,0.33999999999999997,41
817567550,0.33999999999999997,57
3034277235,0.33999999999999997,60
422340604,0.33999999999999997,53
2537213971,0.33999999999999997,80
2777209301,0.33999999999999997,47
3393578195,0.33999999999999997,28
968986378,0.33999999999999997,51
688328363,0.33999999999999997,30
4152859901,0.33999999999999997,49
1795468969,0.33999999999999997,81
2590496957,0.33999999999999997,84
3299187091,0.33999999999999997,62
1977285233,0.33999999999999997,42
2229299064,0.33999999999999997,87
621973311,0.33999999999999997,100
3137073118,0.33999999999999997,45
1722482046,0.33999999999999997,72
2843863878,0.33999999999999997,52
3220027874,0.33999999999999997,49
2854411774,0.33999999999999997,56
656915034,0.33999999999999997,43
3284494407,0.33999999999999997,86
1067328885,0.33999999999999997,51
2684470948,0.36,35
4091952314,0.36,42
233227757,0.36,56
3276785861,0.36,90
3644269654,0.36,64
1206282609,0.36,50
3543069911,0.36,81
3479688010,0.36,39
877132087,0.36,39
1244265337,0.36,46
2740186692,0.36,54
3884972972,0.36,47
829139639,0.36,37
2545567356,0.36,28
2718398101,0.36,91
176092387,0.36,44
3528048386,0.36,41
569531098,0.36,39
1337295874,0.36,46
612016888,0.36,51
232150720,0.36,59
2324106676,0.36,86
1658700540,0.36,58
609942288,0.36,32
3405943863,0.36,29
2257503667,0.36,56
4018327298,0.36,52
2224437599,0.36,47
168388230,0.36,73
911875363,0.36,59
3699796293,0.36,52
3195154224,0.36,332
3621210587,0.36,76
1945778437,0.36,59
2384190687,0.36,19
3249086786,0.36,40
439485575,0.36,42
2217192537,0.36,41
3412522237,0.36,38
555567425,0.36,52
3399977417,0.36,61
2903099886,0.36,49
151712926,0.36,61
1207582415,0.36,44
2486821540,0.36,79
1259821421,0.36,56
597594931,0.36,46
2865206418,0.36,36
3003750881,0.36,51
3312495928,0.36,30
3078168926,0.36,57
1005097259,0.36,62
1646080115,0.36,57
2175304393,0.36,54
3907648593,0.36,87
1971688097,0.36,42
268300483,0.36,45
3139098279,0.36,53
3174456534,0.36,72
997026310,0.36,81
4280428995,0.36,47
345698675,0.36,29
2296661869,0.36,51
1808063307,0.36,40
3884888703,0.36,65
2494461129,0.36,44
3862701690,0.36,90
1989052338,0.36,52
2910179760,0.36,34
1983180500,0.36,33
2796940620,0.36,41
2835193311,0.36,25
1671370085,0.36,58
3953588250,0.36,55
358542842,0.36,35
3497188667,0.36,33
253549709,0.36,81
1953331372,0.36,77
890775398,0.36,189
642810498,0.36,43
1233062494,0.36,53
908446902,0.36,30
3109591194,0.36,47
2446198906,0.36,44
3358664237,0.36,52
896344283,0.36,39
1869944201,0.36,49
3190319407,0.36,38
987968938,0.36,31
48960437,0.36,36
2405484524,0.36,37
3763400334,0.36,39
4209925572,0.36,36
4172993659,0.36,50
2147595062,0.36,67
3425188374,0.36,39
3309235867,0.36,56
3869940862,0.36,24
3445858407,0.36,30
683688611,0.36,63
3671515462,0.36,45
3027130951,0.36,36
3369736057,0.36,69
1655287705,0.36,52
3004971955,0.36,73
1256815592,0.36,42
267482411,0.36,58
2210323869,0.36,59
3218958405,0.36,41
3163371865,0.36,39
1394697297,0.36,50
4178031102,0.36,50
643453088,0.36,55
3249835323,0.36,27
349764347,0.36,33
317791015,0.36,36
4067508317,0.36,40
2385507088,0.36,56
1526028037,0.36,62
297824171,0.36,76
1353143832,0.36,86
1739382006,0.36,48
580680804,0.36,34
2823014988,0.36,44
3517474495,0.36,47
1323262800,0.36,49
975802718,0.36,46
2199045525,0.36,40
1193102617,0.36,38
884894373,0.36,90
3411013638,0.36,42
805745625,0.36,30
3780170430,0.36,93
3127142703,0.36,560
2145807442,0.36,66
7356014,0.36,48
1854214563,0.36,72
3246756741,0.36,48
4269520782,0.36,49
3093880402,0.36,68
721312908,0.36,104
2185234596,0.36,40
1811372632,0.36,1
158871473,0.36,53
3933942357,0.36,1
2247311752,0.36,60
2639539135,0.36,71
588020478,0.36,52
2481404281,0.36,28
3605935409,0.36,53
1724216363,0.36,77
3705963873,0.36,4
3077038052,0.36,66
3012538924,0.36,60
339579960,0.36,50
3595527923,0.36,40
863450078,0.36,45
1293846983,0.36,70
297175216,0.36,37
1619853330,0.36,37
1315304267,0.36,73
3174143715,0.36,30
1039824701,0.36,62
721441559,0.36,69
4105799406,0.36,29
1633137197,0.36,151
1521883525,0.36,39
3988848284,0.36,49
2356674901,0.36,40
3622559309,0.36,71
855568988,0.36,49
2610361744,0.36,70
3797455899,0.36,94
3701701166,0.36,27
1820757617,0.36,43
3255375637,0.36,58
1973362254,0.36,41
817567550,0.36,56
3034277235,0.36,60
422340604,0.36,36
2537213971,0.36,82
2777209301,0.36,47
3393578195,0.36,28
968986378,0.36,51
688328363,0.36,27
4152859901,0.36,47
1795468969,0.36,82
2590496957,0.36,78
3299187091,0.36,57
1977285233,0.36,42
2229299064,0.36,87
621973311,0.36,70
3137073118,0.36,44
1722482046,0.36,67
2843863878,0.36,51
3220027874,0.36,45
2854411774,0.36,46
656915034,0.36,40
3284494407,0.36,73
1067328885,0.36,46
2684470948,0.38,35
4091952314,0.38,39
233227757,0.38,50
3276785861,0.38,68
3644269654,0.38,51
1206282609,0.38,45
3543069911,0.38,81
3479688010,0.38,38
877132087,0.38,39
1244265337,0.38,34
2740186692,0.38,47
3884972972,0.38,47
829139639,0.38,37
2545567356,0.38,26
2718398101,0.38,74
176092387,0.38,39
3528048386,0.38,31
569531098,0.38,39
1337295874,0.38,45
612016888,0.38,51
232150720,0.38,59
2324106676,0.38,68
1658700540,0.38,59
609942288,0.38,32
3405943863,0.38,29
2257503667,0.38,55
4018327298,0.38,34
2224437599,0.38,47
168388230,0.38,53
911875363,0.38,59
3699796293,0.38,43
3195154224,0.38,202
3621210587,0.38,70
1945778437,0.38,46
2384190687,0.38,18
3249086786,0.38,36
439485575,0.38,42
2217192537,0.38,41
3412522237,0.38,38
555567425,0.38,52
3399977417,0.38,61
2903099886,0.38,49
151712926,0.38,61
1207582415,0.38,43
2486821540,0.38,79
1259821421,0.38,51
597594931,0.38,46
2865206418,0.38,34
3003750881,0.38,51
3312495928,0.38,30
3078168926,0.38,46
1005097259,0.38,62
1646080115,0.38,57
2175304393,0.38,46
3907648593,0.38,87
1971688097,0.38,34
268300483,0.38,45
3139098279,0.38,59
3174456534,0.38,66
997026310,0.38,80
4280428995,0.38,44
345698675,0.38,29
2296661869,0.38,51
1808063307,0.38,38
3884888703,0.38,65
2494461129,0.38,44
3862701690,0.38,67
1989052338,0.38,54
2910179760,0.38,30
1983180500,0.38,33
2796940620,0.38,27
2835193311,0.38,25
1671370085,0.38,48
3953588250,0.38,50
358542842,0.38,34
3497188667,0.38,33
253549709,0.38,81
1953331372,0.38,56
890775398,0.38,104
642810498,0.38,43
1233062494,0.38,44
908446902,0.38,30
3109591194,0.38,47
2446198906,0.38,37
3358664237,0.38,40
896344283,0.38,39
1869944201,0.38,49
3190319407,0.38,30
987968938,0.38,31
48960437,0.38,34
2405484524,0.38,32
3763400334,0.38,38
4209925572,0.38,36
4172993659,0.38,50
2147595062,0.38,53
3425188374,0.38,37
3309235867,0.38,55
3869940862,0.38,23
3445858407,0.38,29
683688611,0.38,62
3671515462,0.38,37
3027130951,0.38,34
3369736057,0.38,61
1655287705,0.38,44
3004971955,0.38,67
1256815592,0.38,34
267482411,0.38,57
2210323869,0.38,56
3218958405,0.38,41
3163371865,0.38,37
1394697297,0.38,50
4178031102,0.38,33
643453088,0.38,50
3249835323,0.38,27
349764347,0.38,33
317791015,0.38,36
4067508317,0.38,31
2385507088,0.38,52
1526028037,0.38,43
297824171,0.38,64
1353143832,0.38,86
1739382006,0.38,47
580680804,0.38,34
2823014988,0.38,34
3517474495,0.38,46
1323262800,0.38,49
975802718,0.38,33
2199045525,0.38,40
1193102617,0.38,38
884894373,0.38,112
3411013638,0.38,42
805745625,0.38,30
3780170430,0.38,79
3127142703,0.38,160
2145807442,0.38,65
7356014,0.38,42
1854214563,0.38,66
3246756741,0.38,48
4269520782,0.38,44
3093880402,0.38,55
721312908,0.38,96
2185234596,0.38,28
1811372632,0.38,1
158871473,0.38,46
3933942357,0.38,1
2247311752,0.38,57
2639539135,0.38,62
588020478,0.38,48
2481404281,0.38,28
3605935409,0.38,46
1724216363,0.38,53
3705963873,0.38,4
3077038052,0.38,59
3012538924,0.38,60
339579960,0.38,45
3595527923,0.38,40
863450078,0.38,44
1293846983,0.38,57
297175216,0.38,37
1619853330,0.38,37
1315304267,0.38,60
3174143715,0.38,30
1039824701,0.38,62
721441559,0.38,62
4105799406,0.38,29
1633137197,0.38,121
1521883525,0.38,37
3988848284,0.38,48
2356674901,0.38,39
3622559309,0.38,67
855568988,0.38,45
2610361744,0.38,51
3797455899,0.38,55
3701701166,0.38,24
1820757617,0.38,39
3255375637,0.38,64
1973362254,0.38,41
817567550,0.38,48
3034277235,0.38,60
422340604,0.38,31
2537213971,0.38,82
2777209301,0.38,44
3393578195,0.38,28
968986378,0.38,41
688328363,0.38,27
4152859901,0.38,43
1795468969,0.38,77
2590496957,0.38,74
3299187091,0.38,55
1977285233,0.38,42
2229299064,0.38,83
621973311,0.38,64
3137073118,0.38,41
1722482046,0.38,32
2843863878,0.38,51
3220027874,0.38,40
2854411774,0.38,45
656915034,0.38,40
3284494407,0.38,71
1067328885,0.38,45
2684470948,0.4,30
4091952314,0.4,39
233227757,0.4,39
3276785861,0.4,66
3644269654,0.4,51
1206282609,0.4,41
3543069911,0.4,75
3479688010,0.4,38
877132087,0.4,32
1244265337,0.4,27
2740186692,0.4,41
3884972972,0.4,47
829139639,0.4,37
2545567356,0.4,26
2718398101,0.4,59
176092387,0.4,42
3528048386,0.4,31
569531098,0.4,34
1337295874,0.4,45
612016888,0.4,45
232150720,0.4,53
2324106676,0.4,71
1658700540,0.4,59
609942288,0.4,32
3405943863,0.4,28
2257503667,0.4,54
4018327298,0.4,34
2224437599,0.4,41
168388230,0.4,53
911875363,0.4,54
3699796293,0.4,40
3195154224,0.4,121
3621210587,0.4,66
1945778437,0.4,46
2384190687,0.4,18
3249086786,0.4,36
439485575,0.4,38
2217192537,0.4,41
3412522237,0.4,38
555567425,0.4,47
3399977417,0.4,57
2903099886,0.4,49
151712926,0.4,48
1207582415,0.4,33
2486821540,0.4,73
1259821421,0.4,51
597594931,0.4,45
2865206418,0.4,32
3003750881,0.4,51
3312495928,0.4,30
3078168926,0.4,46
1005097259,0.4,52
1646080115,0.4,46
2175304393,0.4,46
3907648593,0.4,68
1971688097,0.4,25
268300483,0.4,45
3139098279,0.4,53
3174456534,0.4,66
997026310,0.4,72
4280428995,0.4,43
345698675,0.4,29
2296661869,0.4,47
1808063307,0.4,27
3884888703,0.4,60
2494461129,0.4,44
3862701690,0.4,67
1989052338,0.4,26
2910179760,0.4,30
1983180500,0.4,33
2796940620,0.4,27
2835193311,0.4,25
1671370085,0.4,40
3953588250,0.4,49
358542842,0.4,34
3497188667,0.4,33
253549709,0.4,81
1953331372,0.4,56
890775398,0.4,104
642810498,0.4,43
1233062494,0.4,44
908446902,0.4,28
3109591194,0.4,47
2446198906,0.4,32
3358664237,0.4,40
896344283,0.4,36
1869944201,0.4,48
3190319407,0.4,30
987968938,0.4,28
48960437,0.4,34
2405484524,0.4,31
3763400334,0.4,38
4209925572,0.4,31
4172993659,0.4,50
2147595062,0.4,53
3425188374,0.4,26
3309235867,0.4,52
3869940862,0.4,23
3445858407,0.4,29
683688611,0.4,62
3671515462,0.4,32
3027130951,0.4,34
3369736057,0.4,60
1655287705,0.4,44
3004971955,0.4,65
1256815592,0.4,34
267482411,0.4,50
2210323869,0.4,56
3218958405,0.4,41
3163371865,0.4,35
1394697297,0.4,44
4178031102,0.4,33
643453088,0.4,40
3249835323,0.4,27
349764347,0.4,32
317791015,0.4,36
4067508317,0.4,29
2385507088,0.4,51
1526028037,0.4,43
297824171,0.4,55
1353143832,0.4,85
1739382006,0.4,45
580680804,0.4,31
2823014988,0.4,35
3517474495,0.4,42
1323262800,0.4,48
975802718,0.4,33
2199045525,0.4,32
1193102617,0.4,38
884894373,0.4,112
3411013638,0.4,39
805745625,0.4,30
3780170430,0.4,68
3127142703,0.4,160
2145807442,0.4,65
7356014,0.4,38
1854214563,0.4,45
3246756741,0.4,44
4269520782,0.4,43
3093880402,0.4,54
721312908,0.4,88
2185234596,0.4,20
1811372632,0.4,1
158871473,0.4,46
3933942357,0.4,1
2247311752,0.4,53
2639539135,0.4,62
588020478,0.4,46
2481404281,0.4,27
3605935409,0.4,42
1724216363,0.4,51
3705963873,0.4,4
3077038052,0.4,57
3012538924,0.4,51
339579960,0.4,43
3595527923,0.4,40
863450078,0.4,38
1293846983,0.4,52
297175216,0.4,37
1619853330,0.4,36
1315304267,0.4,60
3174143715,0.4,30
1039824701,0.4,58
721441559,0.4,60
4105799406,0.4,29
1633137197,0.4,97
1521883525,0.4,36
3988848284,0.4,48
2356674901,0.4,35
3622559309,0.4,67
855568988,0.4,44
2610361744,0.4,46
3797455899,0.4,63
3701701166,0.4,23
1820757617,0.4,39
3255375637,0.4,64
1973362254,0.4,40
817567550,0.4,41
3034277235,0.4,59
422340604,0.4,30
2537213971,0.4,80
2777209301,0.4,44
3393578195,0.4,28
968986378,0.4,37
688328363,0.4,27
4152859901,0.4,43
1795468969,0.4,73
2590496957,0.4,74
3299187091,0.4,46
1977285233,0.4,42
2229299064,0.4,55
621973311,0.4,60
3137073118,0.4,41
1722482046,0.4,32
2843863878,0.4,48
3220027874,0.4,40
2854411774,0.4,45
656915034,0.4,40
3284494407,0.4,68
1067328885,0.4,45
2684470948,0.42000000000000004,30
4091952314,0.42000000000000004,38
233227757,0.42000000000000004,38
3276785861,0.42000000000000004,61
3644269654,0.42000000000000004,51
1206282609,0.42000000000000004,39
3543069911,0.42000000000000004,69
3479688010,0.42000000000000004,36
877132087,0.42000000000000004,29
1244265337,0.42000000000000004,25
2740186692,0.42000000000000004,47
3884972972,0.42000000000000004,47
829139639,0.42000000000000004,31
2545567356,0.42000000000000004,26
2718398101,0.42000000000000004,59
176092387,0.42000000000000004,42
3528048386,0.42000000000000004,28
569531098,0.42000000000000004,34
1337295874,0.42000000000000004,44
612016888,0.42000000000000004,45
232150720,0.42000000000000004,55
2324106676,0.42000000000000004,68
1658700540,0.42000000000000004,49
609942288,0.42000000000000004,32
3405943863,0.42000000000000004,28
2257503667,0.42000000000000004,50
4018327298,0.42000000000000004,33
2224437599,0.42000000000000004,38
168388230,0.42000000000000004,52
911875363,0.42000000000000004,54
3699796293,0.42000000000000004,40
3195154224,0.42000000000000004,130
3621210587,0.42000000000000004,52
1945778437,0.42000000000000004,38
2384190687,0.42000000000000004,18
3249086786,0.42000000000000004,36
439485575,0.42000000000000004,38
2217192537,0.42000000000000004,41
3412522237,0.42000000000000004,38
555567425,0.42000000000000004,43
3399977417,0.42000000000000004,57
2903099886,0.42000000000000004,49
151712926,0.42000000000000004,47
1207582415,0.42000000000000004,33
2486821540,0.42000000000000004,73
1259821421,0.42000000000000004,50
597594931,0.42000000000000004,40
2865206418,0.42000000000000004,33
3003750881,0.42000000000000004,51
3312495928,0.42000000000000004,30
3078168926,0.42000000000000004,45
1005097259,0.42000000000000004,61
1646080115,0.42000000000000004,38
2175304393,0.42000000000000004,46
3907648593,0.42000000000000004,38
1971688097,0.42000000000000004,25
268300483,0.42000000000000004,40
3139098279,0.42000000000000004,47
3174456534,0.42000000000000004,59
997026310,0.42000000000000004,62
4280428995,0.42000000000000004,43
345698675,0.42000000000000004,28
2296661869,0.42000000000000004,47
1808063307,0.42000000000000004,26
3884888703,0.42000000000000004,59
2494461129,0.42000000000000004,44
3862701690,0.42000000000000004,63
1989052338,0.42000000000000004,25
2910179760,0.42000000000000004,29
1983180500,0.42000000000000004,33
2796940620,0.42000000000000004,27
2835193311,0.42000000000000004,25
1671370085,0.42000000000000004,40
3953588250,0.42000000000000004,47
358542842,0.42000000000000004,34
3497188667,0.42000000000000004,33
253549709,0.42000000000000004,80
1953331372,0.42000000000000004,46
890775398,0.42000000000000004,84
642810498,0.42000000000000004,40
1233062494,0.42000000000000004,44
908446902,0.42000000000000004,24
3109591194,0.42000000000000004,45
2446198906,0.42000000000000004,32
3358664237,0.42000000000000004,33
896344283,0.42000000000000004,36
1869944201,0.42000000000000004,47
3190319407,0.42000000000000004,30
987968938,0.42000000000000004,27
48960437,0.42000000000000004,34
2405484524,0.42000000000000004,29
3763400334,0.42000000000000004,38
4209925572,0.42000000000000004,31
4172993659,0.42000000000000004,44
2147595062,0.42000000000000004,48
3425188374,0.42000000000000004,26
3309235867,0.42000000000000004,41
3869940862,0.42000000000000004,23
3445858407,0.42000000000000004,28
683688611,0.42000000000000004,51
3671515462,0.42000000000000004,32
3027130951,0.42000000000000004,34
3369736057,0.42000000000000004,60
1655287705,0.42000000000000004,44
3004971955,0.42000000000000004,65
1256815592,0.42000000000000004,29
267482411,0.42000000000000004,50
2210323869,0.42000000000000004,55
3218958405,0.42000000000000004,37
3163371865,0.42000000000000004,35
1394697297,0.42000000000000004,41
4178031102,0.42000000000000004,32
643453088,0.42000000000000004,40
3249835323,0.42000000000000004,27
349764347,0.42000000000000004,32
317791015,0.42000000000000004,36
4067508317,0.42000000000000004,28
2385507088,0.42000000000000004,43
1526028037,0.42000000000000004,43
297824171,0.42000000000000004,52
1353143832,0.42000000000000004,85
1739382006,0.42000000000000004,48
580680804,0.42000000000000004,31
2823014988,0.42000000000000004,32
3517474495,0.42000000000000004,32
1323262800,0.42000000000000004,46
975802718,0.42000000000000004,30
2199045525,0.42000000000000004,30
1193102617,0.42000000000000004,38
884894373,0.42000000000000004,78
3411013638,0.42000000000000004,36
805745625,0.42000000000000004,30
3780170430,0.42000000000000004,62
3127142703,0.42000000000000004,143
2145807442,0.42000000000000004,65
7356014,0.42000000000000004,36
1854214563,0.42000000000000004,45
3246756741,0.42000000000000004,38
4269520782,0.42000000000000004,43
3093880402,0.42000000000000004,47
721312908,0.42000000000000004,68
2185234596,0.42000000000000004,20
1811372632,0.42000000000000004,1
158871473,0.42000000000000004,46
3933942357,0.42000000000000004,1
2247311752,0.42000000000000004,48
2639539135,0.42000000000000004,56
588020478,0.42000000000000004,46
2481404281,0.42000000000000004,26
3605935409,0.42000000000000004,41
1724216363,0.42000000000000004,51
3705963873,0.42000000000000004,4
3077038052,0.42000000000000004,48
3012538924,0.42000000000000004,29
339579960,0.42000000000000004,41
3595527923,0.42000000000000004,33
863450078,0.42000000000000004,34
1293846983,0.42000000000000004,45
297175216,0.42000000000000004,36
1619853330,0.42000000000000004,36
1315304267,0.42000000000000004,55
3174143715,0.42000000000000004,28
1039824701,0.42000000000000004,39
721441559,0.42000000000000004,51
4105799406,0.42000000000000004,29
1633137197,0.42000000000000004,75
1521883525,0.42000000000000004,36
3988848284,0.42000000000000004,25
2356674901,0.42000000000000004,35
3622559309,0.42000000000000004,64
855568988,0.42000000000000004,43
2610361744,0.42000000000000004,46
3797455899,0.42000000000000004,54
3701701166,0.42000000000000004,23
1820757617,0.42000000000000004,35
3255375637,0.42000000000000004,52
1973362254,0.42000000000000004,40
817567550,0.42000000000000004,41
3034277235,0.42000000000000004,27
422340604,0.42000000000000004,30
2537213971,0.42000000000000004,76
2777209301,0.42000000000000004,33
3393578195,0.42000000000000004,28
968986378,0.42000000000000004,37
688328363,0.42000000000000004,27
4152859901,0.42000000000000004,43
1795468969,0.42000000000000004,67
2590496957,0.42000000000000004,74
3299187091,0.42000000000000004,33
1977285233,0.42000000000000004,42
2229299064,0.42000000000000004,50
621973311,0.42000000000000004,52
3137073118,0.42000000000000004,41
1722482046,0.42000000000000004,27
2843863878,0.42000000000000004,36
3220027874,0.42000000000000004,45
2854411774,0.42000000000000004,39
656915034,0.42000000000000004,40
3284494407,0.42000000000000004,46
1067328885,0.42000000000000004,44
2684470948,0.44000000000000006,35
4091952314,0.44000000000000006,38
233227757,0.44000000000000006,35
3276785861,0.44000000000000006,61
3644269654,0.44000000000000006,51
1206282609,0.44000000000000006,26
3543069911,0.44000000000000006,69
3479688010,0.44000000000000006,36
877132087,0.44000000000000006,29
1244265337,0.44000000000000006,25
2740186692,0.44000000000000006,38
3884972972,0.44000000000000006,44
829139639,0.44000000000000006,31
2545567356,0.44000000000000006,26
2718398101,0.44000000000000006,42
176092387,0.44000000000000006,42
3528048386,0.44000000000000006,28
